the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          2               8                 1000      0.073       0.03        0.11           0.086       0.072       0.412     
2          4               16                1000      0.075       0.05        0.21           0.089       0.075       0.497     
4          8               32                1000      0.076       0.11        0.42           0.091       0.076       0.672     
8          16              64                1000      0.078       0.21        0.82           0.121       0.078       0.662     
16         32              128               1000      0.080       0.40        1.60           0.086       0.080       0.656     
32         64              256               1000      0.085       0.75        3.01           0.120       0.085       0.662     
64         128             512               1000      0.095       1.35        5.39           0.107       0.094       0.649     
128        256             1024              1000      0.111       2.31        9.22           0.129       0.110       0.677     
256        512             2048              1000      0.143       3.58        14.32          0.154       0.143       0.830     
512        1024            4096              1000      0.384       2.66        10.66          164.357     0.208       0.968     
1024       2048            8192              1000      0.340       6.02        24.09          0.362       0.340       0.763     
2048       4096            16384             1000      0.614       6.67        26.68          13.541      0.601       1.467     
4096       8192            32768             1000      1.125       7.28        29.13          1.141       1.125       1.761     
8192       16384           65536             1000      2.198       7.46        29.82          16.352      2.177       3.958     
16384      32768           131072            1000      4.279       7.66        30.63          4.365       4.278       6.726     
32768      65536           262144            1000      8.493       7.72        30.86          19.895      8.471       11.109    
65536      131072          524288            1000      16.927      7.74        30.97          27.389      16.860      21.755    
131072     262144          1048576           1000      33.740      7.77        31.08          104.506     33.622      44.676    
262144     524288          2097152           1000      67.405      7.78        31.11          144.237     67.152      101.756   
524288     1048576         4194304           1000      134.659     7.79        31.15          188.927     134.231     228.089   
1048576    2097152         8388608           1000      316.805     6.62        26.48          437.560     310.687     523.109   

