the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          6               24                1000      0.075       0.08        0.32           0.091       0.075       0.288     
2          12              48                1000      0.080       0.15        0.60           0.105       0.079       0.705     
4          24              96                1000      0.078       0.31        1.23           0.090       0.078       0.660     
8          48              192               1000      0.083       0.58        2.31           0.083       0.083       0.471     
16         96              384               1000      0.080       1.20        4.80           0.080       0.080       0.325     
32         192             768               1000      0.089       2.17        8.66           0.090       0.087       0.155     
64         384             1536              1000      0.107       3.59        14.36          0.107       0.105       0.162     
128        768             3072              1000      0.142       5.41        21.63          0.143       0.142       0.408     
256        1536            6144              1000      0.214       7.18        28.71          0.216       0.214       0.641     
512        3072            12288             1000      0.359       8.57        34.26          0.359       0.354       0.642     
1024       6144            24576             1000      0.644       9.54        38.16          0.645       0.640       1.075     
2048       12288           49152             1000      1.218       10.09       40.36          1.219       1.205       1.647     
4096       24576           98304             1000      2.346       10.48       41.91          20.759      2.325       2.772     
8192       49152           196608            1000      4.678       10.51       42.03          4.683       4.635       4.905     
16384      98304           393216            1000      9.278       10.60       42.38          18.072      9.262       9.755     
32768      196608          786432            1000      18.456      10.65       42.61          32.382      18.429      19.138    
65536      393216          1572864           1000      36.826      10.68       42.71          53.986      36.785      37.409    
131072     786432          3145728           1000      72.315      10.88       43.50          79.743      72.260      74.687    
262144     1572864         6291456           1000      146.987     10.70       42.80          155.076     146.831     150.445   
524288     3145728         12582912          1000      289.007     10.88       43.54          307.571     288.811     312.905   
1048576    6291456         25165824          1000      600.931     10.47       41.88          618.300     594.829     647.669   

