the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          6               24                1000      0.861       0.01        0.03           1.160       0.800       1.200     
2          12              48                1000      0.867       0.01        0.06           1.460       0.820       2.720     
4          24              96                1000      0.887       0.03        0.11           1.500       0.820       2.580     
8          48              192               1000      0.895       0.05        0.21           1.360       0.820       2.100     
16         96              384               1000      0.972       0.10        0.40           1.780       0.900       2.360     
32         192             768               1000      1.053       0.18        0.73           8.680       0.980       2.080     
64         384             1536              1000      1.205       0.32        1.28           1.560       1.140       2.420     
128        768             3072              1000      1.524       0.50        2.02           8.900       1.460       3.200     
256        1536            6144              1000      2.195       0.70        2.80           11.060      2.140       3.780     
512        3072            12288             1000      3.588       0.86        3.42           12.160      3.500       4.700     
1024       6144            24576             1000      6.203       0.99        3.96           15.160      6.120       7.200     
2048       12288           49152             1000      11.368      1.08        4.32           19.200      11.260      14.700    
4096       24576           98304             1000      21.647      1.14        4.54           29.680      21.540      27.940    
8192       49152           196608            1000      42.192      1.16        4.66           49.300      42.020      48.240    
16384      98304           393216            1000      83.327      1.18        4.72           91.520      82.980      98.280    
32768      196608          786432            1000      171.838     1.14        4.58           193.100     168.740     181.240   
65536      393216          1572864           1000      356.453     1.10        4.41           377.160     350.900     357.260   
131072     786432          3145728           1000      722.788     1.09        4.35           744.480     714.520     716.720   
262144     1572864         6291456           1000      1382.270    1.14        4.55           1425.720    1368.740    1378.160  
524288     3145728         12582912          1000      2894.953    1.09        4.35           3586.020    2868.360    2896.160  
1048576    6291456         25165824          1000      6417.008    0.98        3.92           6927.840    6384.080    6404.880  

