the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               16                1000      0.097       0.01        0.17           0.380       0.060       0.100     
2          2               32                1000      0.096       0.02        0.33           0.240       0.060       0.060     
4          4               64                1000      0.101       0.04        0.64           0.220       0.060       0.120     
8          8               128               1000      0.112       0.07        1.15           0.220       0.060       0.220     
16         16              256               1000      0.117       0.14        2.19           0.320       0.100       0.120     
32         32              512               1000      0.114       0.28        4.50           0.240       0.080       0.120     
64         64              1024              1000      0.145       0.44        7.05           0.400       0.120       0.340     
128        128             2048              1000      0.217       0.59        9.44           0.360       0.200       0.240     
256        256             4096              1000      0.356       0.72        11.50          0.520       0.320       0.760     
512        512             8192              1000      0.622       0.82        13.18          1.120       0.580       1.100     
1024       1024            16384             1000      1.172       0.87        13.97          3.880       1.140       2.880     
2048       2048            32768             1000      2.242       0.91        14.61          8.580       2.200       5.440     
4096       4096            65536             1000      4.388       0.93        14.93          10.380      4.340       12.760    
8192       8192            131072            1000      8.658       0.95        15.14          15.140      8.560       22.880    
16384      16384           262144            1000      17.361      0.94        15.10          35.460      17.020      41.200    
32768      32768           524288            1000      35.833      0.91        14.63          87.100      34.300      82.460    
65536      65536           1048576           1000      156.198     0.42        6.71           176.000     129.680     134.340   
131072     131072          2097152           1000      264.395     0.50        7.93           296.260     258.920     271.540   
262144     262144          4194304           1000      520.631     0.50        8.06           551.440     510.560     521.460   
524288     524288          8388608           1000      1331.308    0.39        6.30           1627.300    1312.100    1322.040  
1048576    1048576         16777216          1000      2683.137    0.39        6.25           2804.000    2662.980    2669.940  

