the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          7               16                1000      0.569       0.01        0.03           1.640       0.520       1.760     
2          14              32                1000      0.574       0.02        0.06           1.040       0.540       1.420     
4          28              64                1000      0.576       0.05        0.11           0.880       0.520       1.080     
8          56              128               1000      0.593       0.09        0.22           0.880       0.540       1.120     
16         112             256               1000      0.627       0.18        0.41           0.940       0.580       0.900     
32         224             512               1000      0.663       0.34        0.77           1.060       0.600       0.880     
64         448             1024              1000      0.768       0.58        1.33           1.040       0.700       0.800     
128        896             2048              1000      0.951       0.94        2.15           1.880       0.900       1.680     
256        1792            4096              1000      1.320       1.36        3.10           9.360       1.260       1.940     
512        3584            8192              1000      2.084       1.72        3.93           2.680       1.980       2.500     
1024       7168            16384             1000      3.436       2.09        4.77           5.000       3.320       4.600     
2048       14336           32768             1000      5.892       2.43        5.56           17.180      5.800       10.400    
4096       28672           65536             1000      11.043      2.60        5.93           17.100      10.960      16.580    
8192       57344           131072            1000      21.340      2.69        6.14           32.320      21.200      28.460    
16384      114688          262144            1000      42.271      2.71        6.20           268.480     41.780      58.760    
32768      229376          524288            1000      83.633      2.74        6.27           132.580     82.840      111.900   
65536      458752          1048576           1000      248.994     1.84        4.21           289.100     241.760     202.660   
131072     917504          2097152           1000      392.859     2.34        5.34           433.180     385.400     373.940   
262144     1835008         4194304           1000      754.568     2.43        5.56           813.600     741.760     723.140   
524288     3670016         8388608           1000      1402.732    2.62        5.98           1793.220    1389.240    1414.700  
1048576    7340032         16777216          1000      3032.879    2.42        5.53           3604.340    3009.940    3055.460  

