the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          2               4                 1000      0.121       0.02        0.03           0.182       0.114       0.448     
2          4               8                 1000      0.119       0.03        0.07           0.122       0.113       0.382     
4          8               16                1000      0.116       0.07        0.14           0.180       0.108       0.537     
8          16              32                1000      0.118       0.14        0.27           0.390       0.113       0.450     
16         32              64                1000      0.116       0.28        0.55           0.170       0.109       0.328     
32         64              128               1000      0.120       0.53        1.06           0.190       0.115       0.292     
64         128             256               1000      0.120       1.06        2.12           0.196       0.115       0.316     
128        256             512               1000      0.130       1.98        3.95           0.209       0.123       0.329     
256        512             1024              1000      0.142       3.60        7.20           0.438       0.137       0.376     
512        1024            2048              1000      0.176       5.82        11.64          0.273       0.173       0.354     
1024       2048            4096              1000      0.232       8.82        17.64          0.537       0.227       0.399     
2048       4096            8192              1000      0.350       11.72       23.43          0.427       0.342       0.513     
4096       8192            16384             1000      0.591       13.87       27.74          0.880       0.584       0.838     
8192       16384           32768             1000      1.069       15.33       30.67          1.222       1.060       1.353     
16384      32768           65536             1000      2.029       16.15       32.29          2.312       1.998       2.363     
32768      65536           131072            1000      3.937       16.65       33.29          4.171       3.873       4.663     
65536      131072          262144            1000      7.782       16.84       33.68          8.508       7.653       8.679     
131072     262144          524288            1000      15.319      17.11       34.23          16.022      15.106      19.650    
262144     524288          1048576           1000      30.864      16.99       33.97          36.713      30.536      40.643    
524288     1048576         2097152           1000      61.828      16.96       33.92          71.041      61.106      85.675    
1048576    2097152         4194304           1000      135.002     15.53       31.07          171.710     130.640     190.007   

