the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          6               24                1000      0.097       0.06        0.25           0.240       0.040       0.280     
2          12              48                1000      0.102       0.12        0.47           0.260       0.060       0.160     
4          24              96                1000      0.114       0.21        0.85           0.300       0.040       0.260     
8          48              192               1000      0.117       0.41        1.65           0.280       0.040       0.260     
16         96              384               1000      0.122       0.79        3.15           0.420       0.060       0.340     
32         192             768               1000      0.141       1.36        5.44           0.300       0.100       0.720     
64         384             1536              1000      0.197       1.95        7.81           0.540       0.140       0.520     
128        768             3072              1000      0.251       3.06        12.24          0.380       0.200       0.460     
256        1536            6144              1000      0.410       3.75        14.99          0.840       0.360       0.640     
512        3072            12288             1000      0.817       3.76        15.05          1.180       0.680       1.040     
1024       6144            24576             1000      1.374       4.47        17.89          1.920       1.260       1.760     
2048       12288           49152             1000      2.609       4.71        18.84          3.020       2.400       3.520     
4096       24576           98304             1000      5.203       4.72        18.90          10.600      4.840       5.300     
8192       49152           196608            1000      9.874       4.98        19.91          45.900      9.580       12.700    
16384      98304           393216            1000      19.403      5.07        20.27          47.660      18.620      23.740    
32768      196608          786432            1000      38.113      5.16        20.63          77.140      37.120      51.880    
65536      393216          1572864           1000      76.273      5.16        20.62          117.060     74.500      96.180    
131072     786432          3145728           1000      210.501     3.74        14.94          255.740     173.240     163.080   
262144     1572864         6291456           1000      328.596     4.79        19.15          350.160     324.020     319.580   
524288     3145728         12582912          1000      639.341     4.92        19.68          664.100     633.800     633.620   
1048576    6291456         25165824          1000      1278.533    4.92        19.68          1309.420    1268.960    1273.520  

