the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               8                 1000      0.103       0.01        0.08           0.143       0.102       0.259     
2          2               16                1000      0.104       0.02        0.15           0.299       0.103       0.260     
4          4               32                1000      0.105       0.04        0.31           0.339       0.103       0.165     
8          8               64                1000      0.099       0.08        0.65           0.313       0.084       0.409     
16         16              128               1000      0.101       0.16        1.27           0.306       0.087       0.187     
32         32              256               1000      0.098       0.33        2.61           0.120       0.092       0.190     
64         64              512               1000      0.107       0.60        4.80           0.322       0.098       0.257     
128        128             1024              1000      0.119       1.07        8.59           0.159       0.117       0.368     
256        256             2048              1000      0.151       1.70        13.56          0.414       0.147       0.298     
512        512             4096              1000      0.236       2.17        17.37          0.268       0.224       0.356     
1024       1024            8192              1000      0.371       2.76        22.08          5.111       0.363       0.518     
2048       2048            16384             1000      0.696       2.94        23.53          5.951       0.676       0.938     
4096       4096            32768             1000      1.455       2.81        22.52          1.645       1.421       1.691     
8192       8192            65536             1000      2.648       3.09        24.75          2.931       2.609       2.896     
16384      16384           131072            1000      5.089       3.22        25.76          10.461      5.001       6.088     
32768      32768           262144            1000      11.619      2.82        22.56          12.289      11.079      12.945    
65536      65536           524288            1000      22.725      2.88        23.07          26.789      21.975      26.006    
131072     131072          1048576           1000      45.583      2.88        23.00          50.594      43.934      54.195    
262144     262144          2097152           1000      89.251      2.94        23.50          100.425     87.272      115.943   
524288     524288          4194304           1000      224.137     2.34        18.71          238.779     213.459     245.631   
1048576    1048576         8388608           1000      528.289     1.98        15.88          542.044     510.213     548.606   

