the current thread cpu affinity is 0xffffffffffffffff, policy is 0, priority is 0
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               8                 1000      0.163       0.01        0.05           0.320       0.080       0.180     
2          2               16                1000      0.189       0.01        0.08           0.480       0.120       0.480     
4          4               32                1000      0.203       0.02        0.16           0.600       0.120       0.380     
8          8               64                1000      0.241       0.03        0.27           0.740       0.180       0.480     
16         16              128               1000      0.326       0.05        0.39           0.740       0.280       0.700     
32         32              256               1000      0.480       0.07        0.53           1.020       0.400       0.740     
64         64              512               1000      0.800       0.08        0.64           16.420      0.720       1.500     
128        128             1024              1000      1.390       0.09        0.74           1.720       1.340       2.420     
256        256             2048              1000      2.880       0.09        0.71           15.580      2.540       4.360     
512        512             4096              1000      4.982       0.10        0.82           8.980       4.880       8.760     
1024       1024            8192              1000      10.122      0.10        0.81           18.340      9.780       34.400    
2048       2048            16384             1000      24.926      0.08        0.66           68.980      23.520      34.780    
4096       4096            32768             1000      64.262      0.06        0.51           138.080     61.300      93.100    
8192       8192            65536             1000      140.298     0.06        0.47           289.020     135.720     141.720   
16384      16384           131072            1000      286.495     0.06        0.46           314.140     277.660     285.360   
32768      32768           262144            1000      567.288     0.06        0.46           618.580     549.980     605.340   
65536      65536           524288            1000      1144.001    0.06        0.46           1273.380    1108.320    1190.640  
131072     131072          1048576           1000      2474.282    0.05        0.42           3127.300    2230.000    2318.360  
262144     262144          2097152           1000      4642.208    0.06        0.45           5014.000    4448.360    4891.600  
524288     524288          4194304           1000      9628.052    0.05        0.44           10196.120   9304.520    9442.340  
1048576    1048576         8388608           1000      18995.617   0.06        0.44           20099.680   18458.180   18775.340 

