the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          2               16                1000      0.092       0.02        0.17           0.317       0.085       0.230     
2          4               32                1000      0.098       0.04        0.33           0.326       0.090       0.121     
4          8               64                1000      0.116       0.07        0.55           0.144       0.100       0.146     
8          16              128               1000      0.138       0.12        0.93           0.377       0.120       0.168     
16         32              256               1000      0.185       0.17        1.38           0.394       0.168       0.209     
32         64              512               1000      0.279       0.23        1.84           0.500       0.255       0.306     
64         128             1024              1000      0.478       0.27        2.14           0.689       0.435       0.512     
128        256             2048              1000      0.877       0.29        2.34           1.133       0.841       0.945     
256        512             4096              1000      1.746       0.29        2.35           2.026       1.614       1.767     
512        1024            8192              1000      3.821       0.27        2.14           4.223       3.719       3.870     
1024       2048            16384             1000      7.558       0.27        2.17           12.210      7.407       8.363     
2048       4096            32768             1000      13.982      0.29        2.34           19.973      12.669      13.480    
4096       8192            65536             1000      30.192      0.27        2.17           35.438      27.515      30.955    
8192       16384           131072            1000      58.182      0.28        2.25           66.553      48.986      54.212    
16384      32768           262144            1000      118.082     0.28        2.22           132.262     100.004     110.862   
32768      65536           524288            1000      227.377     0.29        2.31           266.158     203.160     255.940   
65536      131072          1048576           1000      476.461     0.28        2.20           521.801     416.959     441.729   
131072     262144          2097152           1000      941.169     0.28        2.23           1072.616    833.255     1014.314  
262144     524288          4194304           1000      1848.304    0.28        2.27           2510.781    1572.359    1736.816  
524288     1048576         8388608           1000      3844.552    0.27        2.18           4172.295    3292.188    3648.937  
1048576    2097152         16777216          1000      8212.565    0.26        2.04           8624.137    7058.267    8345.852  

