the current thread cpu affinity is 0xffffffff, policy is 0, priority is 0
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               8                 1000      0.072       0.01        0.11           0.086       0.071       0.326     
2          2               16                1000      0.074       0.03        0.22           0.082       0.073       0.140     
4          4               32                1000      0.074       0.05        0.43           0.301       0.073       0.130     
8          8               64                1000      0.077       0.10        0.83           0.078       0.076       0.131     
16         16              128               1000      0.083       0.19        1.54           0.091       0.081       0.430     
32         32              256               1000      0.098       0.33        2.61           0.141       0.096       0.156     
64         64              512               1000      0.127       0.50        4.02           0.145       0.126       0.176     
128        128             1024              1000      0.188       0.68        5.46           0.398       0.186       0.247     
256        256             2048              1000      0.304       0.84        6.74           0.342       0.302       0.353     
512        512             4096              1000      0.542       0.94        7.56           0.755       0.539       0.611     
1024       1024            8192              1000      1.004       1.02        8.16           1.415       1.001       1.056     
2048       2048            16384             1000      1.942       1.05        8.44           1.979       1.932       2.004     
4096       4096            32768             1000      3.812       1.07        8.60           11.712      3.798       3.855     
8192       8192            65536             1000      7.542       1.09        8.69           12.907      7.524       7.676     
16384      16384           131072            1000      14.991      1.09        8.74           15.220      14.979      15.067    
32768      32768           262144            1000      30.148      1.09        8.70           230.517     29.874      29.989    
65536      65536           524288            1000      59.908      1.09        8.75           124.176     59.730      60.020    
131072     131072          1048576           1000      119.476     1.10        8.78           147.006     119.312     119.667   
262144     262144          2097152           1000      239.152     1.10        8.77           271.038     238.431     239.049   
524288     524288          4194304           1000      479.718     1.09        8.74           509.771     476.883     477.370   
1048576    1048576         8388608           1000      958.932     1.09        8.75           1028.652    954.361     966.851   

