the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          2               12                1000      0.264       0.01        0.05           0.580       0.140       1.460     
2          4               24                1000      0.357       0.01        0.07           0.540       0.240       0.560     
4          8               48                1000      0.444       0.02        0.11           0.740       0.380       0.840     
8          16              96                1000      0.643       0.02        0.15           0.840       0.500       1.160     
16         32              192               1000      1.004       0.03        0.19           1.400       0.940       1.280     
32         64              384               1000      1.809       0.04        0.21           2.080       1.720       2.520     
64         128             768               1000      3.423       0.04        0.22           12.320      3.320       4.240     
128        256             1536              1000      6.598       0.04        0.23           16.520      6.520       7.620     
256        512             3072              1000      13.017      0.04        0.24           23.480      12.940      14.220    
512        1024            6144              1000      25.870      0.04        0.24           35.640      25.720      28.260    
1024       2048            12288             1000      52.718      0.04        0.23           61.620      52.460      53.980    
2048       4096            24576             1000      105.678     0.04        0.23           119.560     105.260     108.120   
4096       8192            49152             1000      212.157     0.04        0.23           227.380     211.540     213.560   
8192       16384           98304             1000      425.600     0.04        0.23           439.420     424.580     427.020   
16384      32768           196608            1000      851.741     0.04        0.23           873.460     849.200     865.040   
32768      65536           393216            1000      1708.733    0.04        0.23           1801.020    1702.600    1707.880  
65536      131072          786432            1000      3413.820    0.04        0.23           3433.720    3398.600    3414.500  
131072     262144          1572864           1000      6821.034    0.04        0.23           6844.120    6804.480    6822.300  
262144     524288          3145728           1000      13670.315   0.04        0.23           13700.040   13654.700   13674.040 
524288     1048576         6291456           1000      27343.694   0.04        0.23           27399.660   27317.840   27349.860 
1048576    2097152         12582912          1000      55568.242   0.04        0.23           55621.820   55530.540   55576.580 

