the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               16                1000      0.075       0.01        0.21           0.087       0.073       0.201     
2          2               32                1000      0.077       0.03        0.41           0.136       0.074       0.168     
4          4               64                1000      0.078       0.05        0.82           0.125       0.076       0.104     
8          8               128               1000      0.077       0.10        1.66           0.086       0.077       0.077     
16         16              256               1000      0.081       0.20        3.16           0.130       0.081       0.098     
32         32              512               1000      0.086       0.37        5.94           0.105       0.086       0.115     
64         64              1024              1000      0.113       0.56        9.04           0.166       0.106       0.144     
128        128             2048              1000      0.143       0.90        14.34          0.199       0.140       0.176     
256        256             4096              1000      0.201       1.27        20.34          0.361       0.199       0.751     
512        512             8192              1000      0.318       1.61        25.75          0.368       0.316       0.453     
1024       1024            16384             1000      0.553       1.85        29.63          0.594       0.550       0.583     
2048       2048            32768             1000      1.026       2.00        31.93          1.064       1.021       1.263     
4096       4096            65536             1000      1.957       2.09        33.48          2.018       1.947       2.490     
8192       8192            131072            1000      3.849       2.13        34.05          3.924       3.819       4.288     
16384      16384           262144            1000      8.186       2.00        32.02          12.341      7.633       9.540     
32768      32768           524288            1000      15.717      2.08        33.36          19.777      15.151      19.720    
65536      65536           1048576           1000      30.966      2.12        33.86          35.572      30.286      39.182    
131072     131072          2097152           1000      61.550      2.13        34.07          72.997      60.417      79.618    
262144     262144          4194304           1000      164.416     1.59        25.51          172.175     154.539     170.757   
524288     524288          8388608           1000      358.237     1.46        23.42          367.087     351.659     357.928   
1048576    1048576         16777216          1000      694.308     1.51        24.16          834.082     687.262     691.780   

