the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               4                 1000      0.098       0.01        0.04           0.280       0.040       0.120     
2          2               8                 1000      0.100       0.02        0.08           0.280       0.060       0.060     
4          4               16                1000      0.098       0.04        0.16           0.360       0.040       0.060     
8          8               32                1000      0.131       0.06        0.24           0.280       0.060       0.140     
16         16              64                1000      0.128       0.12        0.50           0.280       0.060       0.160     
32         32              128               1000      0.127       0.25        1.01           0.280       0.060       0.260     
64         64              256               1000      0.154       0.42        1.66           0.300       0.080       0.280     
128        128             512               1000      0.158       0.81        3.25           0.460       0.100       0.240     
256        256             1024              1000      0.183       1.40        5.60           0.340       0.120       0.620     
512        512             2048              1000      0.249       2.06        8.23           0.400       0.180       0.440     
1024       1024            4096              1000      0.400       2.56        10.23          0.560       0.360       0.620     
2048       2048            8192              1000      0.709       2.89        11.55          0.860       0.640       1.860     
4096       4096            16384             1000      1.483       2.76        11.05          5.680       1.420       6.440     
8192       8192            32768             1000      2.822       2.90        11.61          3.000       2.760       11.240    
16384      16384           65536             1000      5.438       3.01        12.05          5.780       5.380       22.600    
32768      32768           131072            1000      10.936      3.00        11.99          19.540      10.840      46.080    
65536      65536           262144            1000      21.470      3.05        12.21          29.860      21.360      83.920    
131072     131072          524288            1000      43.570      3.01        12.03          66.860      43.280      154.600   
262144     262144          1048576           1000      125.602     2.09        8.35           197.400     118.740     291.840   
524288     524288          2097152           1000      537.719     0.98        3.90           576.460     526.080     601.540   
1048576    1048576         4194304           1000      1428.631    0.73        2.94           1818.640    1400.060    1372.780  

