the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               8                 1000      0.226       0.00        0.04           0.458       0.212       0.709     
2          2               16                1000      0.226       0.01        0.07           0.368       0.212       0.660     
4          4               32                1000      0.229       0.02        0.14           0.355       0.215       0.553     
8          8               64                1000      0.233       0.03        0.27           0.291       0.220       0.647     
16         16              128               1000      0.241       0.07        0.53           0.447       0.226       0.580     
32         32              256               1000      0.256       0.13        1.00           0.477       0.239       0.419     
64         64              512               1000      0.282       0.23        1.81           0.428       0.267       0.625     
128        128             1024              1000      0.341       0.38        3.01           0.475       0.327       0.488     
256        256             2048              1000      0.456       0.56        4.49           0.692       0.445       0.820     
512        512             4096              1000      0.707       0.72        5.79           8.349       0.684       0.913     
1024       1024            8192              1000      1.168       0.88        7.02           1.395       1.148       1.318     
2048       2048            16384             1000      2.087       0.98        7.85           2.361       2.078       2.359     
4096       4096            32768             1000      3.964       1.03        8.27           4.261       3.957       4.315     
8192       8192            65536             1000      7.715       1.06        8.49           8.047       7.685       8.108     
16384      16384           131072            1000      15.201      1.08        8.62           15.434      15.149      15.563    
32768      32768           262144            1000      30.299      1.08        8.65           36.405      30.069      30.447    
65536      65536           524288            1000      60.063      1.09        8.73           66.774      59.864      60.315    
131072     131072          1048576           1000      119.697     1.10        8.76           128.552     119.445     120.248   
262144     262144          2097152           1000      239.027     1.10        8.77           245.049     238.617     239.378   
524288     524288          4194304           1000      477.868     1.10        8.78           487.816     477.029     477.810   
1048576    1048576         8388608           1000      955.586     1.10        8.78           974.426     954.034     954.922   

