the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          8               24                1000      0.093       0.09        0.26           0.280       0.060       0.140     
2          16              48                1000      0.093       0.17        0.52           0.420       0.060       0.280     
4          32              96                1000      0.080       0.40        1.20           0.240       0.060       0.260     
8          64              192               1000      0.082       0.78        2.34           0.460       0.060       0.180     
16         128             384               1000      0.101       1.27        3.81           0.260       0.080       0.260     
32         256             768               1000      0.140       1.83        5.48           0.280       0.120       0.320     
64         512             1536              1000      0.184       2.78        8.34           0.340       0.160       0.300     
128        1024            3072              1000      0.338       3.03        9.09           1.040       0.300       0.440     
256        2048            6144              1000      0.589       3.48        10.43          0.900       0.540       0.940     
512        4096            12288             1000      1.126       3.64        10.91          1.940       1.060       1.700     
1024       8192            24576             1000      2.145       3.82        11.46          4.260       2.060       4.040     
2048       16384           49152             1000      4.180       3.92        11.76          5.780       4.000       6.360     
4096       32768           98304             1000      8.824       3.71        11.14          13.140      7.880       13.440    
8192       65536           196608            1000      20.534      3.19        9.57           73.520      16.760      25.300    
16384      131072          393216            1000      51.128      2.56        7.69           90.960      47.440      48.380    
32768      262144          786432            1000      139.668     1.88        5.63           164.580     92.320      108.140   
65536      524288          1572864           1000      241.762     2.17        6.51           316.200     221.040     262.100   
131072     1048576         3145728           1000      525.689     1.99        5.98           705.760     495.860     572.360   
262144     2097152         6291456           1000      1018.072    2.06        6.18           1186.300    972.900     1080.620  
524288     4194304         12582912          1000      1980.845    2.12        6.35           2107.960    1949.460    2037.120  
1048576    8388608         25165824          1000      4420.979    1.90        5.69           9655.280    4281.200    5289.300  

