the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          2               8                 1000      0.077       0.03        0.10           0.240       0.040       0.100     
2          4               16                1000      0.078       0.05        0.21           0.220       0.040       0.160     
4          8               32                1000      0.094       0.09        0.34           0.300       0.060       0.340     
8          16              64                1000      0.116       0.14        0.55           0.300       0.060       0.400     
16         32              128               1000      0.108       0.29        1.18           0.260       0.080       0.140     
32         64              256               1000      0.128       0.50        1.99           0.300       0.080       0.140     
64         128             512               1000      0.191       0.67        2.68           6.200       0.140       0.380     
128        256             1024              1000      0.266       0.96        3.84           0.440       0.240       0.340     
256        512             2048              1000      0.203       2.52        10.08          0.360       0.180       0.360     
512        1024            4096              1000      0.327       3.13        12.52          0.460       0.320       0.440     
1024       2048            8192              1000      0.589       3.48        13.91          1.020       0.580       0.820     
2048       4096            16384             1000      1.121       3.65        14.61          1.500       1.120       1.300     
4096       8192            32768             1000      2.166       3.78        15.13          9.140       2.140       2.520     
8192       16384           65536             1000      4.226       3.88        15.51          4.380       4.200       4.600     
16384      32768           131072            1000      8.372       3.91        15.66          14.620      8.340       8.560     
32768      65536           262144            1000      16.660      3.93        15.73          24.300      16.600      16.700    
65536      131072          524288            1000      33.153      3.95        15.81          40.300      33.100      33.180    
131072     262144          1048576           1000      66.288      3.95        15.82          76.640      65.880      66.180    
262144     524288          2097152           1000      134.151     3.91        15.63          149.580     133.040     136.680   
524288     1048576         4194304           1000      272.881     3.84        15.37          288.020     271.100     273.080   
1048576    2097152         8388608           1000      546.855     3.83        15.34          585.800     541.980     545.620   

