the current thread cpu affinity is 0xffffffffffffffff, policy is 0, priority is 0
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               8                 1000      0.151       0.01        0.05           0.300       0.100       0.180     
2          2               16                1000      0.172       0.01        0.09           0.500       0.120       0.320     
4          4               32                1000      0.195       0.02        0.16           0.440       0.140       0.460     
8          8               64                1000      0.234       0.03        0.27           0.700       0.160       0.740     
16         16              128               1000      0.312       0.05        0.41           0.400       0.260       0.440     
32         32              256               1000      0.481       0.07        0.53           0.660       0.440       0.620     
64         64              512               1000      0.834       0.08        0.61           1.000       0.780       0.940     
128        128             1024              1000      1.505       0.09        0.68           1.720       1.440       2.120     
256        256             2048              1000      2.839       0.09        0.72           3.200       2.800       3.000     
512        512             4096              1000      5.522       0.09        0.74           5.780       5.460       6.040     
1024       1024            8192              1000      10.993      0.09        0.75           128.920     10.800      11.660    
2048       2048            16384             1000      21.615      0.09        0.76           46.260      21.440      22.040    
4096       4096            32768             1000      43.249      0.09        0.76           75.300      43.040      44.060    
8192       8192            65536             1000      86.486      0.09        0.76           111.800     86.080      87.640    
16384      16384           131072            1000      171.801     0.10        0.76           191.980     171.200     172.080   
32768      32768           262144            1000      343.412     0.10        0.76           408.280     342.220     354.900   
65536      65536           524288            1000      688.786     0.10        0.76           800.120     684.500     705.100   
131072     131072          1048576           1000      1547.418    0.08        0.68           1624.020    1383.620    1404.600  
262144     262144          2097152           1000      2807.346    0.09        0.75           3033.820    2755.640    2830.920  
524288     524288          4194304           1000      5549.805    0.09        0.76           5742.320    5529.660    5702.620  
1048576    1048576         8388608           1000      11090.812   0.09        0.76           12439.820   11056.580   11338.020 

