the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          8               24                1000      0.210       0.04        0.11           0.640       0.160       0.160     
2          16              48                1000      0.219       0.07        0.22           0.380       0.160       0.320     
4          32              96                1000      0.283       0.11        0.34           0.480       0.220       0.820     
8          64              192               1000      0.360       0.18        0.53           0.540       0.300       0.860     
16         128             384               1000      0.513       0.25        0.75           0.860       0.460       0.840     
32         256             768               1000      0.826       0.31        0.93           0.980       0.760       1.080     
64         512             1536              1000      1.483       0.35        1.04           8.420       1.360       1.500     
128        1024            3072              1000      2.725       0.38        1.13           3.080       2.600       2.740     
256        2048            6144              1000      5.238       0.39        1.17           5.680       5.120       5.800     
512        4096            12288             1000      10.359      0.40        1.19           23.580      10.060      10.980    
1024       8192            24576             1000      21.069      0.39        1.17           97.140      20.400      21.440    
2048       16384           49152             1000      41.627      0.39        1.18           82.400      40.720      47.920    
4096       32768           98304             1000      84.706      0.39        1.16           106.180     82.260      101.720   
8192       65536           196608            1000      169.347     0.39        1.16           197.440     162.580     165.720   
16384      131072          393216            1000      360.429     0.36        1.09           413.280     343.920     337.000   
32768      262144          786432            1000      719.943     0.36        1.09           775.560     653.640     662.440   
65536      524288          1572864           1000      1311.215    0.40        1.20           1399.560    1302.640    1315.600  
131072     1048576         3145728           1000      2638.477    0.40        1.19           2865.000    2605.820    2641.220  
262144     2097152         6291456           1000      5322.686    0.39        1.18           5914.460    5225.040    5336.660  
524288     4194304         12582912          1000      10612.586   0.40        1.19           11448.000   10440.800   10821.900 
1048576    8388608         25165824          1000      21041.145   0.40        1.20           22058.700   20885.900   21204.540 

