the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          3               8                 1000      0.155       0.02        0.05           0.420       0.080       0.100     
2          6               16                1000      0.170       0.04        0.09           1.600       0.080       0.500     
4          12              32                1000      0.154       0.08        0.21           0.340       0.100       0.660     
8          24              64                1000      0.161       0.15        0.40           0.320       0.100       0.680     
16         48              128               1000      0.155       0.31        0.83           0.300       0.080       0.520     
32         96              256               1000      0.157       0.61        1.63           0.340       0.080       0.840     
64         192             512               1000      0.164       1.17        3.11           0.320       0.140       0.400     
128        384             1024              1000      0.178       2.15        5.74           0.620       0.120       0.260     
256        768             2048              1000      0.235       3.27        8.73           1.980       0.180       0.480     
512        1536            4096              1000      0.332       4.62        12.33          0.620       0.260       1.040     
1024       3072            8192              1000      0.514       5.98        15.94          1.140       0.420       1.360     
2048       6144            16384             1000      0.799       7.69        20.51          2.360       0.740       2.560     
4096       12288           32768             1000      1.441       8.53        22.73          2.140       1.380       3.460     
8192       24576           65536             1000      2.718       9.04        24.11          5.860       2.500       6.780     
16384      49152           131072            1000      5.218       9.42        25.12          9.500       5.140       13.660    
32768      98304           262144            1000      9.657       10.18       27.15          72.800      9.200       28.140    
65536      196608          524288            1000      18.779      10.47       27.92          47.020      18.140      64.880    
131072     393216          1048576           1000      37.683      10.43       27.83          129.160     36.100      130.260   
262144     786432          2097152           1000      262.316     3.00        7.99           432.780     242.120     211.400   
524288     1572864         4194304           1000      445.013     3.53        9.43           489.380     437.160     423.720   
1048576    3145728         8388608           1000      898.540     3.50        9.34           1106.160    882.500     881.060   

