the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          2               16                1000      0.179       0.01        0.09           0.800       0.140       0.260     
2          4               32                1000      0.179       0.02        0.18           0.300       0.140       0.740     
4          8               64                1000      0.194       0.04        0.33           0.340       0.140       0.800     
8          16              128               1000      0.191       0.08        0.67           0.340       0.140       1.200     
16         32              256               1000      0.203       0.16        1.26           0.540       0.160       0.440     
32         64              512               1000      0.247       0.26        2.08           0.640       0.200       1.080     
64         128             1024              1000      0.302       0.42        3.39           0.680       0.260       0.700     
128        256             2048              1000      0.459       0.56        4.46           1.020       0.440       0.840     
256        512             4096              1000      0.789       0.65        5.19           1.060       0.740       1.160     
512        1024            8192              1000      1.457       0.70        5.62           7.640       1.380       2.360     
1024       2048            16384             1000      2.760       0.74        5.94           3.260       2.720       4.980     
2048       4096            32768             1000      5.637       0.73        5.81           129.000     5.360       9.260     
4096       8192            65536             1000      10.617      0.77        6.17           77.760      10.480      20.180    
8192       16384           131072            1000      21.224      0.77        6.18           206.580     20.700      41.880    
16384      32768           262144            1000      41.331      0.79        6.34           117.180     40.500      85.920    
32768      65536           524288            1000      85.036      0.77        6.17           138.080     81.420      145.060   
65536      131072          1048576           1000      293.872     0.45        3.57           318.720     272.180     291.540   
131072     262144          2097152           1000      603.257     0.43        3.48           647.460     570.100     554.600   
262144     524288          4194304           1000      1223.766    0.43        3.43           1337.340    1185.380    1229.420  
524288     1048576         8388608           1000      2419.187    0.43        3.47           2680.320    2393.780    2411.280  
1048576    2097152         16777216          1000      6168.957    0.34        2.72           6601.040    6054.100    6180.860  

