the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               16                1000      0.087       0.01        0.18           0.097       0.081       0.129     
2          2               32                1000      0.091       0.02        0.35           0.136       0.084       0.106     
4          4               64                1000      0.099       0.04        0.65           0.125       0.092       0.149     
8          8               128               1000      0.121       0.07        1.06           0.353       0.111       0.131     
16         16              256               1000      0.185       0.09        1.38           0.229       0.150       0.175     
32         32              512               1000      0.305       0.11        1.68           0.401       0.293       0.561     
64         64              1024              1000      0.539       0.12        1.90           0.580       0.509       0.557     
128        128             2048              1000      1.005       0.13        2.04           1.237       0.973       1.062     
256        256             4096              1000      1.802       0.14        2.27           2.179       1.191       1.847     
512        512             8192              1000      3.605       0.14        2.27           4.097       2.572       2.619     
1024       1024            16384             1000      7.522       0.14        2.18           11.661      7.250       7.439     
2048       2048            32768             1000      14.075      0.15        2.33           15.193      9.367       10.415    
4096       4096            65536             1000      28.941      0.14        2.26           30.131      20.438      25.713    
8192       8192            131072            1000      51.101      0.16        2.56           68.075      38.749      38.982    
16384      16384           262144            1000      100.481     0.16        2.61           124.926     77.335      97.717    
32768      32768           524288            1000      225.883     0.15        2.32           246.560     158.119     160.487   
65536      65536           1048576           1000      431.389     0.15        2.43           481.027     308.988     360.740   
131072     131072          2097152           1000      765.296     0.17        2.74           999.920     654.551     892.640   
262144     262144          4194304           1000      1761.055    0.15        2.38           1910.316    1272.928    1802.811  
524288     524288          8388608           1000      3567.844    0.15        2.35           3807.080    2597.523    2927.078  
1048576    1048576         16777216          1000      6676.080    0.16        2.51           7747.965    5231.672    7593.682  

