the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          2               8                 1000      0.093       0.02        0.09           0.240       0.040       0.080     
2          4               16                1000      0.098       0.04        0.16           0.240       0.040       0.180     
4          8               32                1000      0.112       0.07        0.28           0.240       0.040       0.200     
8          16              64                1000      0.114       0.14        0.56           0.280       0.060       0.060     
16         32              128               1000      0.117       0.27        1.10           0.280       0.060       0.100     
32         64              256               1000      0.112       0.57        2.29           0.280       0.080       0.200     
64         128             512               1000      0.118       1.08        4.33           0.260       0.100       0.180     
128        256             1024              1000      0.157       1.63        6.52           0.300       0.140       0.440     
256        512             2048              1000      0.248       2.06        8.26           0.400       0.220       0.560     
512        1024            4096              1000      0.407       2.52        10.06          0.560       0.360       0.760     
1024       2048            8192              1000      0.748       2.74        10.96          1.020       0.700       1.620     
2048       4096            16384             1000      1.478       2.77        11.09          8.580       1.400       3.100     
4096       8192            32768             1000      2.870       2.85        11.42          9.260       2.780       6.140     
8192       16384           65536             1000      5.674       2.89        11.55          8.680       5.500       21.880    
16384      32768           131072            1000      11.018      2.97        11.90          18.320      10.780      44.620    
32768      65536           262144            1000      22.066      2.97        11.88          57.960      21.380      80.300    
65536      131072          524288            1000      44.744      2.93        11.72          145.040     42.860      156.040   
131072     262144          1048576           1000      286.239     0.92        3.66           349.760     268.840     286.160   
262144     524288          2097152           1000      505.718     1.04        4.15           553.620     490.600     476.880   
524288     1048576         4194304           1000      1006.635    1.04        4.17           1101.180    987.340     994.500   
1048576    2097152         8388608           1000      1939.240    1.08        4.33           2326.620    1790.640    1979.020  

