the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               8                 1000      0.071       0.01        0.11           0.075       0.071       0.106     
2          2               16                1000      0.078       0.03        0.20           0.080       0.078       0.115     
4          4               32                1000      0.071       0.06        0.45           0.074       0.071       0.077     
8          8               64                1000      0.079       0.10        0.81           0.084       0.078       0.116     
16         16              128               1000      0.081       0.20        1.58           0.294       0.081       0.095     
32         32              256               1000      0.081       0.39        3.15           0.292       0.081       0.108     
64         64              512               1000      0.082       0.78        6.24           0.086       0.081       0.108     
128        128             1024              1000      0.082       1.56        12.45          0.318       0.082       0.115     
256        256             2048              1000      0.088       2.89        23.15          5.695       0.082       0.109     
512        512             4096              1000      0.084       6.06        48.49          0.089       0.083       0.096     
1024       1024            8192              1000      0.085       12.01       96.12          0.303       0.083       0.107     
2048       2048            16384             1000      0.085       24.04       192.33         0.093       0.084       0.102     
4096       4096            32768             1000      0.086       47.62       380.98         0.095       0.084       0.117     
8192       8192            65536             1000      0.086       95.23       761.83         0.100       0.085       0.309     
16384      16384           131072            1000      0.087       187.83      1502.64        0.305       0.085       0.098     
32768      32768           262144            1000      0.087       375.67      3005.34        0.301       0.086       0.110     
65536      65536           524288            1000      0.088       746.17      5969.35        0.091       0.086       0.095     
131072     131072          1048576           1000      0.088       1489.03     11912.25       0.096       0.087       0.095     
262144     262144          2097152           1000      0.089       2949.55     23596.38       0.325       0.087       0.098     
524288     524288          4194304           1000      0.090       5847.71     46781.66       0.099       0.087       0.101     
1048576    1048576         8388608           1000      0.090       11638.04    93104.34       0.099       0.089       0.134     

