the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          6               24                1000      0.076       0.08        0.32           0.133       0.075       0.484     
2          12              48                1000      0.076       0.16        0.63           0.205       0.076       0.780     
4          24              96                1000      0.076       0.32        1.27           0.296       0.075       0.595     
8          48              192               1000      0.077       0.62        2.49           0.312       0.076       0.536     
16         96              384               1000      0.079       1.22        4.88           0.113       0.077       0.555     
32         192             768               1000      0.078       2.47        9.87           0.259       0.076       0.399     
64         384             1536              1000      0.083       4.61        18.43          0.269       0.082       0.473     
128        768             3072              1000      0.094       8.21        32.84          0.374       0.092       0.433     
256        1536            6144              1000      0.117       13.14       52.56          0.327       0.114       0.742     
512        3072            12288             1000      0.163       18.81       75.26          0.215       0.157       1.081     
1024       6144            24576             1000      0.250       24.62       98.49          1.070       0.245       1.356     
2048       12288           49152             1000      0.438       28.07       112.28         1.030       0.431       1.159     
4096       24576           98304             1000      0.786       31.28       125.11         1.609       0.776       1.264     
8192       49152           196608            1000      1.530       32.13       128.54         2.053       1.489       3.389     
16384      98304           393216            1000      3.376       29.12       116.49         4.592       3.062       4.388     
32768      196608          786432            1000      9.643       20.39       81.55          362.354     8.709       9.758     
65536      393216          1572864           1000      17.563      22.39       89.56          23.713      16.731      19.615    
131072     786432          3145728           1000      36.726      21.41       85.65          202.004     35.092      40.319    
262144     1572864         6291456           1000      64.136      24.52       98.10          101.923     62.795      80.434    
524288     3145728         12582912          1000      178.290     17.64       70.58          245.843     162.633     187.380   
1048576    6291456         25165824          1000      429.403     14.65       58.61          547.797     408.768     442.369   

