the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               8                 1000      0.231       0.00        0.03           0.401       0.212       0.734     
2          2               16                1000      0.219       0.01        0.07           0.365       0.213       0.305     
4          4               32                1000      0.221       0.02        0.14           0.673       0.215       0.721     
8          8               64                1000      0.221       0.04        0.29           0.417       0.211       0.469     
16         16              128               1000      0.223       0.07        0.57           0.468       0.218       0.338     
32         32              256               1000      0.266       0.12        0.96           0.515       0.241       0.817     
64         64              512               1000      0.289       0.22        1.77           5.028       0.264       0.489     
128        128             1024              1000      0.338       0.38        3.03           0.633       0.322       0.822     
256        256             2048              1000      0.461       0.56        4.44           0.697       0.439       0.545     
512        512             4096              1000      0.707       0.72        5.79           0.943       0.679       0.955     
1024       1024            8192              1000      1.176       0.87        6.97           1.338       1.143       1.629     
2048       2048            16384             1000      2.121       0.97        7.72           7.983       2.078       2.735     
4096       4096            32768             1000      4.300       0.95        7.62           4.949       4.002       5.982     
8192       8192            65536             1000      8.423       0.97        7.78           16.004      7.891       11.243    
16384      16384           131072            1000      18.688      0.88        7.01           25.823      18.063      22.919    
32768      32768           262144            1000      49.132      0.67        5.34           57.258      48.065      49.053    
65536      65536           524288            1000      102.401     0.64        5.12           112.266     101.680     106.549   
131072     131072          1048576           1000      207.428     0.63        5.06           218.875     205.811     220.713   
262144     262144          2097152           1000      467.667     0.56        4.48           477.627     424.179     476.599   
524288     524288          4194304           1000      1017.602    0.52        4.12           1028.114    966.495     1018.991  
1048576    1048576         8388608           1000      1363.097    0.77        6.15           1437.973    1351.931    1461.374  

