the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               4                 1000      0.285       0.00        0.01           0.460       0.240       0.320     
2          2               8                 1000      0.285       0.01        0.03           0.440       0.240       0.620     
4          4               16                1000      0.293       0.01        0.05           0.540       0.240       0.580     
8          8               32                1000      0.302       0.03        0.11           0.460       0.260       1.040     
16         16              64                1000      0.317       0.05        0.20           0.600       0.260       0.380     
32         32              128               1000      0.354       0.09        0.36           0.660       0.300       0.560     
64         64              256               1000      0.427       0.15        0.60           0.780       0.380       1.140     
128        128             512               1000      0.555       0.23        0.92           0.700       0.500       0.860     
256        256             1024              1000      0.844       0.30        1.21           1.280       0.820       1.080     
512        512             2048              1000      1.362       0.38        1.50           9.680       1.320       1.560     
1024       1024            4096              1000      2.390       0.43        1.71           10.380      2.340       2.820     
2048       2048            8192              1000      4.453       0.46        1.84           13.420      4.400       4.540     
4096       4096            16384             1000      8.536       0.48        1.92           14.680      8.500       8.880     
8192       8192            32768             1000      16.822      0.49        1.95           23.560      16.780      17.160    
16384      16384           65536             1000      33.256      0.49        1.97           47.240      33.120      34.280    
32768      32768           131072            1000      66.124      0.50        1.98           79.080      65.940      67.420    
65536      65536           262144            1000      131.884     0.50        1.99           145.100     131.580     139.380   
131072     131072          524288            1000      263.090     0.50        1.99           278.900     262.460     278.280   
262144     262144          1048576           1000      552.749     0.47        1.90           573.020     546.120     538.580   
524288     524288          2097152           1000      1075.243    0.49        1.95           1099.020    1066.540    1076.800  
1048576    1048576         4194304           1000      2191.439    0.48        1.91           2215.180    2170.840    2180.900  

