the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               4                 1000      0.122       0.01        0.03           0.380       0.100       0.200     
2          2               8                 1000      0.119       0.02        0.07           0.220       0.100       0.180     
4          4               16                1000      0.125       0.03        0.13           0.380       0.100       0.440     
8          8               32                1000      0.143       0.06        0.22           0.300       0.120       0.200     
16         16              64                1000      0.191       0.08        0.34           0.420       0.160       0.260     
32         32              128               1000      0.286       0.11        0.45           0.500       0.260       0.520     
64         64              256               1000      0.471       0.14        0.54           0.620       0.440       0.680     
128        128             512               1000      0.820       0.16        0.62           0.980       0.760       0.860     
256        256             1024              1000      1.548       0.17        0.66           1.980       1.480       1.920     
512        512             2048              1000      2.714       0.19        0.75           2.880       2.680       2.820     
1024       1024            4096              1000      5.425       0.19        0.76           12.860      5.380       5.860     
2048       2048            8192              1000      10.662      0.19        0.77           16.600      10.560      10.980    
4096       4096            16384             1000      21.329      0.19        0.77           31.060      21.120      21.100    
8192       8192            32768             1000      41.706      0.20        0.79           48.400      41.560      42.200    
16384      16384           65536             1000      83.122      0.20        0.79           92.820      82.940      83.780    
32768      32768           131072            1000      165.825     0.20        0.79           175.920     165.480     167.300   
65536      65536           262144            1000      331.512     0.20        0.79           346.580     330.720     334.300   
131072     131072          524288            1000      662.615     0.20        0.79           688.460     661.120     664.980   
262144     262144          1048576           1000      1345.127    0.19        0.78           1384.500    1326.240    1328.320  
524288     524288          2097152           1000      2659.191    0.20        0.79           2712.440    2648.860    2712.640  
1048576    1048576         4194304           1000      5321.191    0.20        0.79           5468.640    5311.060    5357.700  

