the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               8                 1000      0.219       0.00        0.04           0.423       0.211       0.459     
2          2               16                1000      0.221       0.01        0.07           0.483       0.214       0.292     
4          4               32                1000      0.219       0.02        0.15           0.456       0.211       0.803     
8          8               64                1000      0.222       0.04        0.29           0.274       0.215       0.469     
16         16              128               1000      0.233       0.07        0.55           0.451       0.224       0.344     
32         32              256               1000      0.248       0.13        1.03           0.531       0.240       0.370     
64         64              512               1000      0.278       0.23        1.84           0.504       0.269       0.860     
128        128             1024              1000      0.336       0.38        3.05           0.375       0.327       0.479     
256        256             2048              1000      0.450       0.57        4.55           0.503       0.443       0.748     
512        512             4096              1000      0.692       0.74        5.92           0.750       0.684       0.797     
1024       1024            8192              1000      1.165       0.88        7.03           6.726       1.149       1.263     
2048       2048            16384             1000      2.089       0.98        7.84           2.341       2.081       2.251     
4096       4096            32768             1000      3.952       1.04        8.29           4.231       3.941       4.080     
8192       8192            65536             1000      7.688       1.07        8.52           14.756      7.666       7.838     
16384      16384           131072            1000      15.191      1.08        8.63           21.205      15.121      15.314    
32768      32768           262144            1000      30.136      1.09        8.70           35.125      30.051      30.212    
65536      65536           524288            1000      59.977      1.09        8.74           67.244      59.892      60.279    
131072     131072          1048576           1000      119.569     1.10        8.77           130.505     119.420     120.119   
262144     262144          2097152           1000      238.787     1.10        8.78           246.847     238.583     239.260   
524288     524288          4194304           1000      478.100     1.10        8.77           505.094     477.073     477.790   
1048576    1048576         8388608           1000      955.277     1.10        8.78           1007.043    953.967     954.677   

