the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               8                 1000      0.212       0.00        0.04           0.375       0.203       0.998     
2          2               16                1000      0.215       0.01        0.07           0.363       0.205       0.436     
4          4               32                1000      0.217       0.02        0.15           0.460       0.207       0.523     
8          8               64                1000      0.221       0.04        0.29           0.710       0.211       0.458     
16         16              128               1000      0.227       0.07        0.56           0.313       0.217       0.701     
32         32              256               1000      0.241       0.13        1.06           0.587       0.232       0.431     
64         64              512               1000      0.271       0.24        1.89           0.623       0.261       0.628     
128        128             1024              1000      0.329       0.39        3.11           0.761       0.319       0.696     
256        256             2048              1000      0.446       0.57        4.59           0.743       0.436       0.789     
512        512             4096              1000      0.688       0.74        5.95           0.877       0.676       0.851     
1024       1024            8192              1000      1.162       0.88        7.05           1.489       1.141       1.447     
2048       2048            16384             1000      2.093       0.98        7.83           2.423       2.074       2.255     
4096       4096            32768             1000      4.002       1.02        8.19           10.591      3.956       5.211     
8192       8192            65536             1000      7.828       1.05        8.37           14.058      7.690       12.385    
16384      16384           131072            1000      15.876      1.03        8.26           21.314      15.203      17.165    
32768      32768           262144            1000      30.399      1.08        8.62           40.545      30.105      31.329    
65536      65536           524288            1000      60.308      1.09        8.69           69.247      59.884      71.354    
131072     131072          1048576           1000      120.507     1.09        8.70           130.191     119.612     121.385   
262144     262144          2097152           1000      262.248     1.00        8.00           281.750     250.470     274.453   
524288     524288          4194304           1000      558.175     0.94        7.51           600.269     530.645     553.365   
1048576    1048576         8388608           1000      1299.910    0.81        6.45           1342.235    1289.809    1307.512  

