the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               8                 1000      0.074       0.01        0.11           0.306       0.072       0.328     
2          2               16                1000      0.074       0.03        0.22           0.338       0.072       0.786     
4          4               32                1000      0.076       0.05        0.42           0.410       0.075       0.421     
8          8               64                1000      0.078       0.10        0.82           0.210       0.077       0.152     
16         16              128               1000      0.079       0.20        1.62           0.313       0.076       0.322     
32         32              256               1000      0.080       0.40        3.19           0.314       0.079       0.159     
64         64              512               1000      0.087       0.74        5.91           0.192       0.083       0.286     
128        128             1024              1000      0.108       1.18        9.47           0.314       0.090       0.292     
256        256             2048              1000      0.128       2.01        16.05          0.345       0.106       0.415     
512        512             4096              1000      0.143       3.57        28.55          0.333       0.136       0.304     
1024       1024            8192              1000      0.210       4.87        38.94          0.487       0.202       0.325     
2048       2048            16384             1000      0.337       6.07        48.58          0.568       0.333       0.560     
4096       4096            32768             1000      0.666       6.15        49.18          0.945       0.630       0.949     
8192       8192            65536             1000      1.193       6.87        54.93          1.547       1.149       1.649     
16384      16384           131072            1000      2.723       6.02        48.14          399.668     2.240       3.318     
32768      32768           262144            1000      4.906       6.68        53.44          10.314      4.759       7.430     
65536      65536           524288            1000      10.395      6.30        50.44          16.644      10.099      14.004    
131072     131072          1048576           1000      20.973      6.25        50.00          135.955     20.469      27.041    
262144     262144          2097152           1000      42.093      6.23        49.82          80.170      41.135      61.987    
524288     524288          4194304           1000      115.997     4.52        36.16          150.537     108.135     143.420   
1048576    1048576         8388608           1000      306.321     3.42        27.38          340.874     299.569     314.129   

