the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          6               24                1000      0.074       0.08        0.32           0.377       0.073       0.188     
2          12              48                1000      0.074       0.16        0.65           0.139       0.073       0.101     
4          24              96                1000      0.076       0.31        1.26           0.229       0.075       0.084     
8          48              192               1000      0.078       0.61        2.46           0.303       0.076       0.085     
16         96              384               1000      0.084       1.14        4.57           0.308       0.082       0.281     
32         192             768               1000      0.100       1.93        7.71           0.312       0.098       0.293     
64         384             1536              1000      0.129       2.98        11.92          0.406       0.126       0.325     
128        768             3072              1000      0.187       4.12        16.46          0.553       0.185       0.398     
256        1536            6144              1000      0.305       5.04        20.16          0.635       0.301       0.501     
512        3072            12288             1000      0.544       5.65        22.61          0.959       0.534       0.565     
1024       6144            24576             1000      1.011       6.08        24.31          7.793       1.000       1.231     
2048       12288           49152             1000      1.934       6.35        25.41          2.302       1.930       2.145     
4096       24576           98304             1000      3.805       6.46        25.83          4.201       3.801       4.012     
8192       49152           196608            1000      7.541       6.52        26.07          14.471      7.524       7.816     
16384      98304           393216            1000      15.018      6.55        26.18          21.837      14.980      15.254    
32768      196608          786432            1000      30.012      6.55        26.20          35.710      29.884      30.266    
65536      393216          1572864           1000      59.874      6.57        26.27          67.549      59.689      60.058    
131072     786432          3145728           1000      119.525     6.58        26.32          129.640     119.288     119.659   
262144     1572864         6291456           1000      238.879     6.58        26.34          247.195     238.488     238.668   
524288     3145728         12582912          1000      477.804     6.58        26.33          491.211     476.964     477.557   
1048576    6291456         25165824          1000      955.095     6.59        26.35          969.287     953.696     964.152   

