the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          6               24                1000      0.299       0.02        0.08           0.600       0.240       1.380     
4          24              96                1000      0.374       0.06        0.26           0.620       0.300       1.100     
16         96              384               1000      0.458       0.21        0.84           0.860       0.380       1.080     
64         384             1536              1000      0.625       0.61        2.46           1.000       0.560       1.160     
256        1536            6144              1000      1.073       1.43        5.73           7.440       0.980       1.500     
1024       6144            24576             1000      2.220       2.77        11.07          9.200       2.060       4.000     
4096       24576           98304             1000      6.136       4.01        16.02          11.340      6.020       14.220    
16384      98304           393216            1000      77.676      1.27        5.06           85.980      77.340      106.400   
65536      393216          1572864           1000      304.575     1.29        5.16           336.160     302.980     403.920   
262144     1572864         6291456           1000      1673.388    0.94        3.76           1722.040    1656.960    1676.440  
1048576    6291456         25165824          1000      31930.333   0.20        0.79           33191.500   31865.220   31903.320 

