the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               8                 1000      0.093       0.01        0.09           0.139       0.092       0.135     
2          2               16                1000      0.086       0.02        0.19           0.249       0.083       0.229     
4          4               32                1000      0.090       0.04        0.36           0.138       0.088       0.253     
8          8               64                1000      0.100       0.08        0.64           0.238       0.096       0.249     
16         16              128               1000      0.120       0.13        1.07           0.332       0.115       0.200     
32         32              256               1000      0.157       0.20        1.63           0.396       0.152       0.262     
64         64              512               1000      0.237       0.27        2.16           0.466       0.228       0.311     
128        128             1024              1000      0.427       0.30        2.40           1.175       0.385       0.929     
256        256             2048              1000      0.779       0.33        2.63           8.453       0.738       0.816     
512        512             4096              1000      1.466       0.35        2.79           1.686       1.425       1.577     
1024       1024            8192              1000      2.926       0.35        2.80           3.244       2.809       3.014     
2048       2048            16384             1000      6.290       0.33        2.60           400.790     5.177       6.762     
4096       4096            32768             1000      12.586      0.33        2.60           519.260     11.864      13.379    
8192       8192            65536             1000      24.095      0.34        2.72           25.990      23.621      28.401    
16384      16384           131072            1000      47.967      0.34        2.73           110.719     43.816      46.583    
32768      32768           262144            1000      102.721     0.32        2.55           146.649     91.399      112.439   
65536      65536           524288            1000      207.819     0.32        2.52           229.179     177.600     183.758   
131072     131072          1048576           1000      411.185     0.32        2.55           450.234     352.628     400.177   
262144     262144          2097152           1000      802.738     0.33        2.61           864.344     701.395     790.692   
524288     524288          4194304           1000      1604.362    0.33        2.61           1729.987    1390.151    1587.301  
1048576    1048576         8388608           1000      3587.656    0.29        2.34           4671.745    3019.758    3725.507  

