the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               8                 1000      0.246       0.00        0.03           0.600       0.200       2.000     
2          2               16                1000      0.241       0.01        0.07           0.500       0.180       1.520     
4          4               32                1000      0.254       0.02        0.13           0.700       0.200       1.640     
8          8               64                1000      0.246       0.03        0.26           0.720       0.200       1.840     
16         16              128               1000      0.239       0.07        0.54           0.600       0.200       1.580     
32         32              256               1000      0.249       0.13        1.03           0.480       0.180       0.880     
64         64              512               1000      0.240       0.27        2.14           0.480       0.200       1.240     
128        128             1024              1000      0.272       0.47        3.77           0.540       0.220       1.600     
256        256             2048              1000      0.317       0.81        6.47           0.700       0.280       1.180     
512        512             4096              1000      0.401       1.28        10.22          1.240       0.340       1.340     
1024       1024            8192              1000      0.582       1.76        14.07          1.180       0.540       2.100     
2048       2048            16384             1000      0.993       2.06        16.50          1.580       0.940       3.480     
4096       4096            32768             1000      1.815       2.26        18.05          3.040       1.740       6.060     
8192       8192            65536             1000      3.364       2.44        19.48          4.380       3.300       11.920    
16384      16384           131072            1000      6.468       2.53        20.27          14.200      6.280       27.920    
32768      32768           262144            1000      12.732      2.57        20.59          41.840      12.120      45.440    
65536      65536           524288            1000      25.511      2.57        20.55          93.420      24.160      93.260    
131072     131072          1048576           1000      185.563     0.71        5.65           217.640     166.020     214.620   
262144     262144          2097152           1000      388.719     0.67        5.40           498.600     368.540     415.040   
524288     524288          4194304           1000      786.693     0.67        5.33           990.260     775.200     776.680   
1048576    1048576         8388608           1000      1564.069    0.67        5.36           2095.120    1533.300    1550.460  

