the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          6               24                1000      0.145       0.04        0.17           0.440       0.060       0.120     
2          12              48                1000      0.161       0.07        0.30           0.340       0.060       0.400     
4          24              96                1000      0.173       0.14        0.55           0.340       0.060       0.920     
8          48              192               1000      0.176       0.27        1.09           0.480       0.080       0.620     
16         96              384               1000      0.194       0.49        1.98           0.340       0.100       0.620     
32         192             768               1000      0.212       0.90        3.62           0.380       0.140       0.560     
64         384             1536              1000      0.284       1.35        5.42           0.560       0.180       0.400     
128        768             3072              1000      0.406       1.89        7.57           0.600       0.320       0.540     
256        1536            6144              1000      0.663       2.32        9.27           0.800       0.580       1.000     
512        3072            12288             1000      1.182       2.60        10.40          1.600       1.100       1.300     
1024       6144            24576             1000      2.186       2.81        11.24          2.340       2.140       2.680     
2048       12288           49152             1000      4.274       2.87        11.50          11.280      4.220       4.260     
4096       24576           98304             1000      8.435       2.91        11.65          84.840      8.300       8.880     
8192       49152           196608            1000      16.714      2.94        11.76          99.700      16.520      19.260    
16384      98304           393216            1000      33.070      2.97        11.89          90.720      32.920      36.760    
32768      196608          786432            1000      65.890      2.98        11.94          98.860      65.660      79.700    
65536      393216          1572864           1000      131.930     2.98        11.92          161.500     131.240     174.300   
131072     786432          3145728           1000      318.014     2.47        9.89           368.000     281.660     287.800   
262144     1572864         6291456           1000      557.738     2.82        11.28          611.860     552.640     552.260   
524288     3145728         12582912          1000      1109.231    2.84        11.34          1149.200    1100.940    1122.260  
1048576    6291456         25165824          1000      2235.746    2.81        11.26          2260.740    2221.860    2224.300  

