the current thread cpu affinity is 0xffffffffffffffff, policy is 0, priority is 0
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               8                 1000      0.051       0.02        0.16           0.060       0.040       0.100     
2          2               16                1000      0.069       0.03        0.23           13.720      0.040       0.080     
4          4               32                1000      0.059       0.07        0.55           0.080       0.040       0.060     
8          8               64                1000      0.068       0.12        0.95           0.100       0.060       0.120     
16         16              128               1000      0.085       0.19        1.50           0.100       0.080       0.100     
32         32              256               1000      0.120       0.27        2.13           0.140       0.120       0.160     
64         64              512               1000      0.190       0.34        2.69           0.220       0.180       0.200     
128        128             1024              1000      0.336       0.38        3.05           0.360       0.320       0.360     
256        256             2048              1000      0.624       0.41        3.28           0.660       0.620       0.700     
512        512             4096              1000      1.200       0.43        3.41           1.200       1.200       1.220     
1024       1024            8192              1000      2.363       0.43        3.47           15.740      2.340       2.360     
2048       2048            16384             1000      4.675       0.44        3.50           14.540      4.640       4.720     
4096       4096            32768             1000      9.283       0.44        3.53           18.900      9.260       9.480     
8192       8192            65536             1000      18.527      0.44        3.54           26.960      18.480      18.800    
16384      16384           131072            1000      36.994      0.44        3.54           47.100      36.920      37.480    
32768      32768           262144            1000      73.914      0.44        3.55           88.900      73.780      76.780    
65536      65536           524288            1000      147.740     0.44        3.55           164.940     147.500     153.460   
131072     131072          1048576           1000      295.401     0.44        3.55           313.240     294.960     308.500   
262144     262144          2097152           1000      590.853     0.44        3.55           646.200     589.880     631.640   
524288     524288          4194304           1000      1274.842    0.41        3.29           1569.960    1195.000    1244.560  
1048576    1048576         8388608           1000      2475.794    0.42        3.39           2893.060    2462.260    2523.680  

