the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          6               24                1000      0.081       0.07        0.29           0.157       0.075       0.315     
2          12              48                1000      0.083       0.15        0.58           0.177       0.076       0.154     
4          24              96                1000      0.084       0.29        1.15           0.307       0.078       0.329     
8          48              192               1000      0.086       0.56        2.23           0.299       0.077       0.126     
16         96              384               1000      0.090       1.06        4.24           0.325       0.082       0.131     
32         192             768               1000      0.097       1.98        7.94           0.355       0.090       0.724     
64         384             1536              1000      0.113       3.41        13.65          0.205       0.108       0.159     
128        768             3072              1000      0.145       5.29        21.15          0.553       0.140       0.482     
256        1536            6144              1000      0.219       7.01        28.06          0.505       0.210       0.553     
512        3072            12288             1000      0.354       8.68        34.70          0.636       0.346       0.955     
1024       6144            24576             1000      0.641       9.58        38.32          13.434      0.619       0.714     
2048       12288           49152             1000      1.173       10.47       41.89          1.568       1.150       1.795     
4096       24576           98304             1000      2.275       10.80       43.22          3.227       2.258       3.484     
8192       49152           196608            1000      4.819       10.20       40.80          16.271      4.462       7.511     
16384      98304           393216            1000      9.284       10.59       42.35          12.628      8.965       14.647    
32768      196608          786432            1000      22.065      8.91        35.64          24.394      21.015      24.203    
65536      393216          1572864           1000      40.601      9.68        38.74          48.060      39.315      43.811    
131072     786432          3145728           1000      76.390      10.29       41.18          107.213     74.733      80.077    
262144     1572864         6291456           1000      147.673     10.65       42.60          198.762     145.466     159.180   
524288     3145728         12582912          1000      315.844     9.96        39.84          361.362     310.469     324.515   
1048576    6291456         25165824          1000      679.300     9.26        37.05          694.807     673.282     690.374   

