the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               4                 1000      0.139       0.01        0.03           0.280       0.100       0.220     
2          2               8                 1000      0.132       0.02        0.06           0.280       0.100       0.180     
4          4               16                1000      0.145       0.03        0.11           0.260       0.100       0.180     
8          8               32                1000      0.171       0.05        0.19           0.240       0.140       0.260     
16         16              64                1000      0.222       0.07        0.29           0.400       0.180       0.260     
32         32              128               1000      0.317       0.10        0.40           0.460       0.280       0.660     
64         64              256               1000      0.536       0.12        0.48           0.920       0.480       0.720     
128        128             512               1000      0.935       0.14        0.55           1.220       0.880       1.180     
256        256             1024              1000      1.757       0.15        0.58           1.920       1.600       2.060     
512        512             2048              1000      3.534       0.14        0.58           128.820     3.220       3.500     
1024       1024            4096              1000      6.936       0.15        0.59           15.300      6.520       6.900     
2048       2048            8192              1000      13.902      0.15        0.59           23.080      13.120      13.540    
4096       4096            16384             1000      27.481      0.15        0.60           83.200      25.860      27.100    
8192       8192            32768             1000      53.873      0.15        0.61           104.620     49.840      53.760    
16384      16384           65536             1000      107.253     0.15        0.61           151.600     105.180     107.100   
32768      32768           131072            1000      213.744     0.15        0.61           255.080     203.800     209.040   
65536      65536           262144            1000      426.653     0.15        0.61           451.180     401.140     420.260   
131072     131072          524288            1000      851.130     0.15        0.62           896.900     788.780     895.260   
262144     262144          1048576           1000      1733.168    0.15        0.61           1782.840    1624.480    1716.960  
524288     524288          2097152           1000      3387.145    0.15        0.62           3474.720    3192.620    3430.080  
1048576    1048576         4194304           1000      6790.115    0.15        0.62           6943.840    6410.340    6817.760  

