the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          2               4                 1000      0.072       0.03        0.06           0.220       0.040       0.080     
2          4               8                 1000      0.075       0.05        0.11           0.220       0.040       0.260     
4          8               16                1000      0.079       0.10        0.20           0.280       0.060       0.200     
8          16              32                1000      0.079       0.20        0.41           0.260       0.060       0.220     
16         32              64                1000      0.091       0.35        0.70           0.160       0.080       0.500     
32         64              128               1000      0.092       0.70        1.39           0.240       0.060       0.140     
64         128             256               1000      0.100       1.28        2.57           0.240       0.080       0.200     
128        256             512               1000      0.107       2.40        4.80           0.280       0.100       0.400     
256        512             1024              1000      0.142       3.59        7.19           0.280       0.120       0.200     
512        1024            2048              1000      0.216       4.74        9.48           0.560       0.180       0.980     
1024       2048            4096              1000      0.360       5.69        11.39          0.800       0.320       0.820     
2048       4096            8192              1000      0.665       6.16        12.33          7.620       0.620       1.960     
4096       8192            16384             1000      1.248       6.56        13.13          1.960       1.180       3.240     
8192       16384           32768             1000      2.351       6.97        13.94          9.260       2.280       5.240     
16384      32768           65536             1000      4.492       7.29        14.59          6.400       4.400       21.720    
32768      65536           131072            1000      8.848       7.41        14.81          22.940      8.680       44.800    
65536      131072          262144            1000      17.519      7.48        14.96          41.760      17.140      80.320    
131072     262144          524288            1000      36.558      7.17        14.34          153.560     34.780      157.840   
262144     524288          1048576           1000      272.335     1.93        3.85           334.060     253.360     268.940   
524288     1048576         2097152           1000      500.505     2.10        4.19           579.320     486.900     474.880   
1048576    2097152         4194304           1000      1003.255    2.09        4.18           1071.040    978.560     976.180   

