the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          2               12                1000      0.095       0.02        0.13           0.116       0.092       1.468     
2          4               24                1000      0.110       0.04        0.22           0.134       0.107       0.385     
4          8               48                1000      0.113       0.07        0.42           0.121       0.113       0.476     
8          16              96                1000      0.144       0.11        0.67           0.146       0.143       0.151     
16         32              192               1000      0.188       0.17        1.02           0.188       0.187       1.592     
32         64              384               1000      0.295       0.22        1.30           0.296       0.295       1.058     
64         128             768               1000      0.525       0.24        1.46           11.250      0.514       1.054     
128        256             1536              1000      0.950       0.27        1.62           0.953       0.949       1.860     
256        512             3072              1000      1.814       0.28        1.69           1.832       1.814       2.720     
512        1024            6144              1000      3.542       0.29        1.73           3.556       3.538       4.353     
1024       2048            12288             1000      7.026       0.29        1.75           14.459      7.010       8.021     
2048       4096            24576             1000      13.979      0.29        1.76           25.000      13.945      15.041    
4096       8192            49152             1000      27.938      0.29        1.76           35.442      27.747      28.815    
8192       16384           98304             1000      55.637      0.29        1.77           61.528      55.366      56.641    
16384      32768           196608            1000      111.191     0.29        1.77           119.118     110.996     112.660   
32768      65536           393216            1000      223.058     0.29        1.76           231.300     221.748     227.425   
65536      131072          786432            1000      445.703     0.29        1.76           453.201     444.278     446.492   
131072     262144          1572864           1000      893.051     0.29        1.76           907.516     888.653     893.827   
262144     524288          3145728           1000      1784.959    0.29        1.76           1807.796    1777.520    1791.731  
524288     1048576         6291456           1000      3565.450    0.29        1.76           3606.362    3555.951    3574.865  
1048576    2097152         12582912          1000      7150.886    0.29        1.76           7211.141    7118.056    7523.210  

