the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               16                1000      0.380       0.00        0.04           0.640       0.300       1.340     
2          2               32                1000      0.347       0.01        0.09           0.680       0.300       1.620     
4          4               64                1000      0.360       0.01        0.18           0.480       0.300       1.660     
8          8               128               1000      0.337       0.02        0.38           0.780       0.280       1.220     
16         16              256               1000      0.338       0.05        0.76           0.760       0.280       1.440     
32         32              512               1000      0.335       0.10        1.53           0.480       0.300       1.520     
64         64              1024              1000      0.356       0.18        2.88           0.620       0.300       0.800     
128        128             2048              1000      0.416       0.31        4.93           0.840       0.360       1.000     
256        256             4096              1000      0.507       0.50        8.08           1.020       0.460       1.480     
512        512             8192              1000      0.700       0.73        11.70          1.440       0.620       1.760     
1024       1024            16384             1000      1.395       0.73        11.74          1.920       1.080       2.660     
2048       2048            32768             1000      2.136       0.96        15.34          4.240       1.860       4.840     
4096       4096            65536             1000      3.773       1.09        17.37          68.820      3.500       11.020    
8192       8192            131072            1000      6.708       1.22        19.54          13.160      6.520       22.320    
16384      16384           262144            1000      12.859      1.27        20.39          40.520      12.480      42.060    
32768      32768           524288            1000      25.318      1.29        20.71          88.620      24.420      89.580    
65536      65536           1048576           1000      181.339     0.36        5.78           242.140     166.180     163.140   
131072     131072          2097152           1000      360.324     0.36        5.82           381.320     349.180     328.060   
262144     262144          4194304           1000      699.979     0.37        5.99           778.800     685.740     673.920   
524288     524288          8388608           1000      1354.200    0.39        6.19           1422.280    1335.240    1340.000  
1048576    1048576         16777216          1000      2636.925    0.40        6.36           2759.340    2615.020    2630.940  

