the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          6               24                1000      0.096       0.06        0.25           0.280       0.060       0.100     
2          12              48                1000      0.097       0.12        0.50           0.520       0.040       0.300     
4          24              96                1000      0.088       0.27        1.09           0.580       0.060       0.500     
8          48              192               1000      0.098       0.49        1.96           0.460       0.060       0.340     
16         96              384               1000      0.131       0.73        2.93           0.280       0.100       0.660     
32         192             768               1000      0.118       1.62        6.49           0.280       0.100       0.320     
64         384             1536              1000      0.169       2.27        9.09           0.320       0.140       0.320     
128        768             3072              1000      0.288       2.67        10.67          0.480       0.260       0.940     
256        1536            6144              1000      0.508       3.03        12.10          11.780      0.460       0.960     
512        3072            12288             1000      0.986       3.11        12.46          1.620       0.900       1.880     
1024       6144            24576             1000      1.663       3.69        14.78          2.060       1.620       2.740     
2048       12288           49152             1000      3.254       3.78        15.11          10.260      3.200       6.240     
4096       24576           98304             1000      6.482       3.79        15.17          52.920      6.260       12.280    
8192       49152           196608            1000      12.648      3.89        15.55          22.420      12.300      19.900    
16384      98304           393216            1000      25.273      3.89        15.56          47.880      24.420      41.780    
32768      196608          786432            1000      60.954      3.23        12.90          131.300     53.140      99.820    
65536      393216          1572864           1000      246.605     1.59        6.38           331.480     188.320     287.440   
131072     786432          3145728           1000      449.572     1.75        7.00           536.720     440.040     505.740   
262144     1572864         6291456           1000      1040.586    1.51        6.05           1547.260    971.540     992.080   
524288     3145728         12582912          1000      2542.510    1.24        4.95           3247.180    2324.000    2533.460  
1048576    6291456         25165824          1000      4667.131    1.35        5.39           4849.820    4610.520    4645.540  

