the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          2               20                1000      0.090       0.02        0.22           0.313       0.086       0.334     
2          4               40                1000      0.093       0.04        0.43           0.368       0.090       0.146     
4          8               80                1000      0.105       0.08        0.76           0.166       0.102       0.128     
8          16              160               1000      0.133       0.12        1.21           0.355       0.128       0.230     
16         32              320               1000      0.188       0.17        1.71           0.213       0.179       0.231     
32         64              640               1000      0.303       0.21        2.11           0.669       0.289       0.363     
64         128             1280              1000      0.547       0.23        2.34           0.768       0.523       0.592     
128        256             2560              1000      1.005       0.25        2.55           1.337       0.963       1.055     
256        512             5120              1000      1.874       0.27        2.73           2.061       1.811       1.792     
512        1024            10240             1000      3.723       0.28        2.75           4.027       3.653       3.750     
1024       2048            20480             1000      7.357       0.28        2.78           13.876      7.118       7.156     
2048       4096            40960             1000      16.628      0.25        2.46           225.090     14.550      14.866    
4096       8192            81920             1000      31.643      0.26        2.59           228.513     29.032      33.069    
8192       16384           163840            1000      63.834      0.26        2.57           115.107     56.822      70.841    
16384      32768           327680            1000      121.187     0.27        2.70           141.179     111.365     136.286   
32768      65536           655360            1000      239.408     0.27        2.74           278.673     226.923     228.675   
65536      131072          1310720           1000      486.151     0.27        2.70           552.929     449.694     479.635   
131072     262144          2621440           1000      973.924     0.27        2.69           1103.907    924.066     949.006   
262144     524288          5242880           1000      2069.599    0.25        2.53           2381.108    1939.007    1973.217  
524288     1048576         10485760          1000      4130.366    0.25        2.54           4598.836    3919.814    3971.179  
1048576    2097152         20971520          1000      8327.622    0.25        2.52           9287.745    7820.280    7985.163  

