the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               8                 1000      0.048       0.02        0.17           0.060       0.040       0.060     
2          2               16                1000      0.050       0.04        0.32           0.060       0.040       0.060     
4          4               32                1000      0.050       0.08        0.64           0.060       0.040       0.060     
8          8               64                1000      0.048       0.17        1.33           0.060       0.040       0.060     
16         16              128               1000      0.048       0.33        2.67           0.060       0.040       0.080     
32         32              256               1000      0.048       0.67        5.34           0.060       0.040       0.080     
64         64              512               1000      0.048       1.33        10.66          0.060       0.040       0.060     
128        128             1024              1000      0.050       2.56        20.48          0.060       0.040       0.040     
256        256             2048              1000      0.050       5.12        40.96          0.060       0.040       0.060     
512        512             4096              1000      0.047       10.90       87.19          0.060       0.040       0.060     
1024       1024            8192              1000      0.048       21.33       170.67         0.060       0.040       0.080     
2048       2048            16384             1000      0.048       42.68       341.48         0.060       0.040       0.060     
4096       4096            32768             1000      0.048       85.09       680.68         0.060       0.040       0.060     
8192       8192            65536             1000      0.048       170.67      1365.33        0.060       0.040       0.060     
16384      16384           131072            1000      0.050       327.55      2620.39        0.060       0.040       0.040     
32768      32768           262144            1000      0.050       655.10      5240.78        0.060       0.040       0.060     
65536      65536           524288            1000      0.050       1310.72     10485.76       0.060       0.040       0.060     
131072     131072          1048576           1000      0.048       2729.53     21836.23       0.060       0.040       0.060     
262144     262144          2097152           1000      0.048       5461.33     43690.67       0.060       0.040       0.060     
524288     524288          4194304           1000      0.048       10918.12    87344.94       0.060       0.040       0.040     
1048576    1048576         8388608           1000      0.048       21845.33    174762.66      0.060       0.040       0.080     

