the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          7               16                1000      0.513       0.01        0.03           0.720       0.480       0.860     
2          14              32                1000      0.516       0.03        0.06           0.840       0.480       1.080     
4          28              64                1000      0.531       0.05        0.12           0.900       0.500       0.700     
8          56              128               1000      0.531       0.11        0.24           0.720       0.500       0.860     
16         112             256               1000      0.554       0.20        0.46           0.760       0.520       1.400     
32         224             512               1000      0.606       0.37        0.84           1.120       0.560       1.460     
64         448             1024              1000      0.704       0.64        1.45           1.020       0.660       1.280     
128        896             2048              1000      0.879       1.02        2.33           1.340       0.840       1.260     
256        1792            4096              1000      1.267       1.41        3.23           1.840       1.200       1.640     
512        3584            8192              1000      2.022       1.77        4.05           2.640       1.920       3.320     
1024       7168            16384             1000      3.391       2.11        4.83           10.720      3.280       4.600     
2048       14336           32768             1000      5.821       2.46        5.63           13.480      5.740       11.600    
4096       28672           65536             1000      11.007      2.60        5.95           19.780      10.920      20.600    
8192       57344           131072            1000      21.307      2.69        6.15           29.460      21.160      32.640    
16384      114688          262144            1000      42.025      2.73        6.24           53.940      41.720      70.840    
32768      229376          524288            1000      83.928      2.73        6.25           131.360     82.860      121.440   
65536      458752          1048576           1000      253.121     1.81        4.14           287.300     244.680     209.420   
131072     917504          2097152           1000      390.735     2.35        5.37           414.700     383.020     369.600   
262144     1835008         4194304           1000      743.607     2.47        5.64           782.980     733.040     725.620   
524288     3670016         8388608           1000      1397.126    2.63        6.00           1718.020    1386.500    1388.260  
1048576    7340032         16777216          1000      3028.898    2.42        5.54           3293.060    3006.460    3033.140  

