the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               8                 1000      0.228       0.00        0.04           0.600       0.180       1.580     
2          2               16                1000      0.235       0.01        0.07           0.400       0.200       1.020     
4          4               32                1000      0.230       0.02        0.14           0.520       0.200       1.160     
8          8               64                1000      0.243       0.03        0.26           0.380       0.220       1.460     
16         16              128               1000      0.252       0.06        0.51           0.360       0.200       1.500     
32         32              256               1000      0.259       0.12        0.99           0.420       0.220       1.320     
64         64              512               1000      0.313       0.20        1.64           0.440       0.260       1.360     
128        128             1024              1000      0.377       0.34        2.72           7.380       0.300       1.460     
256        256             2048              1000      0.478       0.54        4.28           0.660       0.420       1.500     
512        512             4096              1000      0.754       0.68        5.43           1.500       0.660       2.420     
1024       1024            8192              1000      1.574       0.65        5.21           2.400       1.440       3.780     
2048       2048            16384             1000      2.477       0.83        6.62           3.920       2.100       6.700     
4096       4096            32768             1000      4.464       0.92        7.34           87.300      4.040       14.140    
8192       8192            65536             1000      8.207       1.00        7.98           94.840      7.860       29.480    
16384      16384           131072            1000      15.376      1.07        8.52           32.820      14.940      57.760    
32768      32768           262144            1000      32.322      1.01        8.11           101.300     30.560      104.400   
65536      65536           524288            1000      251.506     0.26        2.08           274.040     216.800     241.420   
131072     131072          1048576           1000      557.024     0.24        1.88           581.460     544.080     546.920   
262144     262144          2097152           1000      1195.108    0.22        1.75           1585.280    1158.400    1172.140  
524288     524288          4194304           1000      2588.842    0.20        1.62           3221.020    2502.500    2591.680  
1048576    1048576         8388608           1000      5392.247    0.19        1.56           5454.880    5360.800    5393.140  

