the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          2               20                1000      0.783       0.00        0.03           8.380       0.700       1.540     
2          4               40                1000      0.786       0.01        0.05           1.080       0.740       1.920     
4          8               80                1000      0.794       0.01        0.10           1.000       0.760       1.420     
8          16              160               1000      0.801       0.02        0.20           9.140       0.740       1.160     
16         32              320               1000      0.824       0.04        0.39           1.180       0.780       1.400     
32         64              640               1000      0.875       0.07        0.73           9.800       0.800       1.480     
64         128             1280              1000      0.939       0.14        1.36           1.500       0.900       1.480     
128        256             2560              1000      1.102       0.23        2.32           1.420       1.040       2.160     
256        512             5120              1000      1.414       0.36        3.62           1.900       1.340       2.040     
512        1024            10240             1000      2.005       0.51        5.11           2.820       1.920       2.880     
1024       2048            20480             1000      3.128       0.65        6.55           15.540      3.040       5.280     
2048       4096            40960             1000      5.392       0.76        7.60           13.960      5.280       6.640     
4096       8192            81920             1000      9.867       0.83        8.30           17.040      9.760       12.260    
8192       16384           163840            1000      18.827      0.87        8.70           26.180      18.660      21.120    
16384      32768           327680            1000      36.854      0.89        8.89           50.080      36.560      45.020    
32768      65536           655360            1000      80.754      0.81        8.12           130.460     74.480      110.120   
65536      131072          1310720           1000      206.647     0.63        6.34           294.800     198.360     219.540   
131072     262144          2621440           1000      474.344     0.55        5.53           648.760     465.020     469.740   
262144     524288          5242880           1000      965.654     0.54        5.43           1299.940    952.220     977.200   
524288     1048576         10485760          1000      1921.183    0.55        5.46           2514.320    1892.540    1912.780  
1048576    2097152         20971520          1000      4968.538    0.42        4.22           6195.020    4896.700    4953.520  

