the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          3               8                 1000      0.161       0.02        0.05           0.376       0.149       0.439     
2          6               16                1000      0.162       0.04        0.10           0.193       0.154       0.251     
4          12              32                1000      0.164       0.07        0.19           0.369       0.157       0.412     
8          24              64                1000      0.166       0.14        0.39           0.205       0.154       0.573     
16         48              128               1000      0.170       0.28        0.75           0.395       0.157       0.269     
32         96              256               1000      0.177       0.54        1.45           0.386       0.165       0.310     
64         192             512               1000      0.196       0.98        2.61           0.234       0.182       0.322     
128        384             1024              1000      0.254       1.51        4.03           0.508       0.240       0.386     
256        768             2048              1000      0.370       2.08        5.54           0.426       0.357       0.781     
512        1536            4096              1000      0.616       2.49        6.65           0.873       0.601       0.706     
1024       3072            8192              1000      1.083       2.84        7.56           1.152       1.071       1.220     
2048       6144            16384             1000      2.019       3.04        8.11           2.095       1.998       2.178     
4096       12288           32768             1000      3.887       3.16        8.43           10.878      3.866       4.052     
8192       24576           65536             1000      7.640       3.22        8.58           13.002      7.604       7.800     
16384      49152           131072            1000      15.108      3.25        8.68           23.334      15.053      15.379    
32768      98304           262144            1000      30.069      3.27        8.72           37.522      29.974      30.217    
65536      196608          524288            1000      59.875      3.28        8.76           65.741      59.781      60.113    
131072     393216          1048576           1000      119.493     3.29        8.78           125.514     119.360     119.786   
262144     786432          2097152           1000      238.654     3.30        8.79           243.895     238.514     239.633   
524288     1572864         4194304           1000      477.484     3.29        8.78           485.807     476.881     478.427   
1048576    3145728         8388608           1000      957.447     3.29        8.76           968.039     955.699     969.526   

