the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          2               12                1000      0.108       0.02        0.11           0.158       0.101       1.016     
2          4               24                1000      0.136       0.03        0.18           0.415       0.130       0.678     
4          8               48                1000      0.181       0.04        0.27           0.643       0.177       0.656     
8          16              96                1000      0.276       0.06        0.35           0.319       0.272       0.803     
16         32              192               1000      0.459       0.07        0.42           0.532       0.454       1.132     
32         64              384               1000      0.833       0.08        0.46           1.043       0.827       1.912     
64         128             768               1000      3.339       0.04        0.23           1753.626    1.570       2.412     
128        256             1536              1000      3.175       0.08        0.48           3.625       3.158       4.406     
256        512             3072              1000      6.445       0.08        0.48           19.889      6.385       7.679     
512        1024            6144              1000      13.040      0.08        0.47           28.800      12.974      14.888    
1024       2048            12288             1000      26.421      0.08        0.47           38.315      26.303      28.168    
2048       4096            24576             1000      54.500      0.08        0.45           984.809     53.319      55.091    
4096       8192            49152             1000      108.233     0.08        0.45           264.169     107.370     110.309   
8192       16384           98304             1000      216.939     0.08        0.45           318.537     215.275     218.792   
16384      32768           196608            1000      433.666     0.08        0.45           494.825     431.044     435.353   
32768      65536           393216            1000      868.174     0.08        0.45           904.698     863.424     907.405   
65536      131072          786432            1000      1740.379    0.08        0.45           1759.738    1729.956    1738.666  
131072     262144          1572864           1000      3481.705    0.08        0.45           3525.153    3460.774    3484.705  
262144     524288          3145728           1000      6969.565    0.08        0.45           7001.832    6932.407    6981.330  
524288     1048576         6291456           1000      13961.124   0.08        0.45           14026.242   13886.755   14011.154 
1048576    2097152         12582912          1000      28519.967   0.07        0.44           28650.479   28374.172   28641.328 

