the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               8                 1000      0.397       0.00        0.02           0.980       0.360       1.600     
2          2               16                1000      0.410       0.00        0.04           0.600       0.360       0.720     
4          4               32                1000      0.398       0.01        0.08           0.620       0.360       0.860     
8          8               64                1000      0.402       0.02        0.16           0.880       0.360       0.700     
16         16              128               1000      0.420       0.04        0.30           0.720       0.380       0.720     
32         32              256               1000      0.429       0.07        0.60           0.900       0.380       0.660     
64         64              512               1000      0.496       0.13        1.03           0.660       0.460       0.560     
128        128             1024              1000      0.736       0.17        1.39           1.460       0.540       0.860     
256        256             2048              1000      0.776       0.33        2.64           8.040       0.700       1.620     
512        512             4096              1000      1.056       0.49        3.88           1.580       1.000       1.680     
1024       1024            8192              1000      1.968       0.52        4.16           2.420       1.640       3.660     
2048       2048            16384             1000      3.211       0.64        5.10           8.840       2.920       6.240     
4096       4096            32768             1000      5.544       0.74        5.91           14.200      5.300       10.800    
8192       8192            65536             1000      10.357      0.79        6.33           19.440      10.120      20.920    
16384      16384           131072            1000      20.067      0.82        6.53           34.620      19.700      39.140    
32768      32768           262144            1000      40.282      0.81        6.51           96.460      38.920      86.440    
65536      65536           524288            1000      247.114     0.27        2.12           272.960     217.880     201.820   
131072     131072          1048576           1000      503.164     0.26        2.08           536.820     491.880     480.740   
262144     262144          2097152           1000      1069.498    0.25        1.96           1090.800    1053.760    1069.540  
524288     524288          4194304           1000      2283.748    0.23        1.84           2313.080    2262.240    2287.760  
1048576    1048576         8388608           1000      3985.351    0.26        2.10           4485.620    3956.900    3989.980  

