the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               12                1000      0.105       0.01        0.11           0.260       0.080       0.160     
2          2               24                1000      0.088       0.02        0.27           0.260       0.060       0.280     
4          4               48                1000      0.091       0.04        0.53           0.260       0.060       0.420     
8          8               96                1000      0.110       0.07        0.87           0.280       0.060       0.460     
16         16              192               1000      0.107       0.15        1.79           0.220       0.060       0.420     
32         32              384               1000      0.131       0.24        2.92           0.400       0.080       0.500     
64         64              768               1000      0.130       0.49        5.90           0.300       0.100       0.440     
128        128             1536              1000      0.197       0.65        7.80           0.520       0.160       0.820     
256        256             3072              1000      0.245       1.05        12.55          0.540       0.200       0.480     
512        512             6144              1000      0.362       1.41        16.96          0.720       0.340       0.900     
1024       1024            12288             1000      0.738       1.39        16.66          0.980       0.700       1.760     
2048       2048            24576             1000      1.394       1.47        17.63          9.080       1.320       3.600     
4096       4096            49152             1000      2.794       1.47        17.59          169.640     2.560       6.060     
8192       8192            98304             1000      5.160       1.59        19.05          52.040      4.940       14.220    
16384      16384           196608            1000      10.254      1.60        19.17          41.440      10.040      24.320    
32768      32768           393216            1000      21.066      1.56        18.67          45.440      19.980      56.660    
65536      65536           786432            1000      69.535      0.94        11.31          109.720     62.600      102.360   
131072     131072          1572864           1000      250.999     0.52        6.27           272.860     243.780     238.780   
262144     262144          3145728           1000      587.484     0.45        5.35           785.840     574.940     556.020   
524288     524288          6291456           1000      1177.719    0.45        5.34           1582.200    1163.420    1159.880  
1048576    1048576         12582912          1000      1926.577    0.54        6.53           2260.600    1893.760    1936.720  

