the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          2               8                 1000      0.082       0.02        0.10           0.093       0.073       0.322     
2          4               16                1000      0.086       0.05        0.19           0.131       0.083       0.113     
4          8               32                1000      0.088       0.09        0.36           0.131       0.080       0.110     
8          16              64                1000      0.089       0.18        0.72           0.130       0.088       0.111     
16         32              128               1000      0.093       0.34        1.38           0.143       0.089       0.192     
32         64              256               1000      0.099       0.65        2.59           0.136       0.086       0.177     
64         128             512               1000      0.105       1.21        4.85           0.144       0.095       0.154     
128        256             1024              1000      0.122       2.09        8.36           0.169       0.109       0.169     
256        512             2048              1000      0.156       3.28        13.14          0.191       0.149       0.187     
512        1024            4096              1000      0.220       4.66        18.65          0.254       0.210       0.280     
1024       2048            8192              1000      0.351       5.83        23.31          0.388       0.346       0.407     
2048       4096            16384             1000      0.613       6.68        26.74          0.663       0.602       0.693     
4096       8192            32768             1000      1.138       7.20        28.80          1.156       1.125       1.282     
8192       16384           65536             1000      2.211       7.41        29.64          7.759       2.189       2.723     
16384      32768           131072            1000      4.386       7.47        29.88          4.535       4.317       4.996     
32768      65536           262144            1000      8.570       7.65        30.59          12.459      8.523       9.624     
65536      131072          524288            1000      17.016      7.70        30.81          22.047      16.934      23.623    
131072     262144          1048576           1000      33.869      7.74        30.96          38.632      33.705      49.535    
262144     524288          2097152           1000      67.572      7.76        31.04          88.713      67.278      107.245   
524288     1048576         4194304           1000      159.967     6.55        26.22          223.153     156.012     295.648   
1048576    2097152         8388608           1000      510.495     4.11        16.43          544.909     505.504     526.116   

