the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          8               24                1000      0.078       0.10        0.31           0.305       0.076       0.279     
2          16              48                1000      0.078       0.20        0.61           0.347       0.076       0.291     
4          32              96                1000      0.080       0.40        1.20           0.295       0.078       0.119     
8          64              192               1000      0.083       0.77        2.31           0.256       0.081       0.082     
16         128             384               1000      0.091       1.41        4.22           0.268       0.089       0.318     
32         256             768               1000      0.107       2.39        7.18           0.371       0.103       0.134     
64         512             1536              1000      0.135       3.78        11.35          0.366       0.130       0.165     
128        1024            3072              1000      0.195       5.24        15.73          0.594       0.187       0.412     
256        2048            6144              1000      0.310       6.60        19.79          0.639       0.298       0.487     
512        4096            12288             1000      0.563       7.27        21.82          6.140       0.526       0.555     
1024       8192            24576             1000      1.015       8.07        24.22          7.399       0.980       1.284     
2048       16384           49152             1000      1.915       8.56        25.67          2.320       1.891       2.109     
4096       32768           98304             1000      3.834       8.55        25.64          4.259       3.721       4.011     
8192       65536           196608            1000      7.568       8.66        25.98          16.140      7.379       8.046     
16384      131072          393216            1000      15.045      8.71        26.14          44.806      14.695      15.519    
32768      262144          786432            1000      30.022      8.73        26.19          38.197      29.478      30.697    
65536      524288          1572864           1000      70.524      7.43        22.30          86.196      68.355      71.043    
131072     1048576         3145728           1000      151.901     6.90        20.71          168.101     146.148     154.357   
262144     2097152         6291456           1000      323.240     6.49        19.46          388.409     311.304     312.993   
524288     4194304         12582912          1000      671.290     6.25        18.74          693.825     654.510     666.324   
1048576    8388608         25165824          1000      1359.496    6.17        18.51          1395.661    1329.306    1348.615  

