the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               8                 1000      0.134       0.01        0.06           0.580       0.060       0.140     
2          2               16                1000      0.138       0.01        0.12           0.300       0.100       0.240     
4          4               32                1000      0.145       0.03        0.22           0.260       0.060       0.500     
8          8               64                1000      0.157       0.05        0.41           0.300       0.100       0.680     
16         16              128               1000      0.157       0.10        0.81           0.300       0.080       1.200     
32         32              256               1000      0.158       0.20        1.62           0.400       0.080       0.400     
64         64              512               1000      0.179       0.36        2.86           0.660       0.100       0.860     
128        128             1024              1000      0.189       0.68        5.41           0.420       0.120       0.540     
256        256             2048              1000      0.265       0.96        7.72           1.040       0.180       0.800     
512        512             4096              1000      0.373       1.37        10.97          9.200       0.340       1.320     
1024       1024            8192              1000      0.592       1.73        13.83          1.960       0.500       2.080     
2048       2048            16384             1000      0.880       2.33        18.61          1.900       0.840       2.740     
4096       4096            32768             1000      1.757       2.33        18.65          2.260       1.680       4.640     
8192       8192            65536             1000      3.335       2.46        19.65          9.460       3.260       11.620    
16384      16384           131072            1000      6.310       2.60        20.77          14.640      6.180       22.860    
32768      32768           262144            1000      12.740      2.57        20.58          33.780      12.120      38.260    
65536      65536           524288            1000      26.860      2.44        19.52          79.400      23.900      79.220    
131072     131072          1048576           1000      149.983     0.87        6.99           223.280     124.960     142.560   
262144     262144          2097152           1000      372.456     0.70        5.63           409.880     364.940     365.700   
524288     524288          4194304           1000      768.029     0.68        5.46           1015.680    755.720     792.160   
1048576    1048576         8388608           1000      994.932     1.05        8.43           1282.400    970.580     1002.560  

