the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               8                 1000      0.106       0.01        0.08           0.400       0.040       0.100     
2          2               16                1000      0.118       0.02        0.14           0.260       0.040       0.360     
4          4               32                1000      0.118       0.03        0.27           0.260       0.040       0.180     
8          8               64                1000      0.116       0.07        0.55           0.320       0.060       0.280     
16         16              128               1000      0.121       0.13        1.06           0.440       0.060       0.220     
32         32              256               1000      0.120       0.27        2.13           0.260       0.060       0.080     
64         64              512               1000      0.117       0.54        4.36           0.240       0.080       0.140     
128        128             1024              1000      0.145       0.88        7.06           0.280       0.080       0.240     
256        256             2048              1000      0.182       1.40        11.23          0.340       0.140       0.360     
512        512             4096              1000      0.276       1.86        14.86          0.640       0.240       0.400     
1024       1024            8192              1000      0.456       2.25        17.97          0.720       0.400       1.360     
2048       2048            16384             1000      0.849       2.41        19.31          1.320       0.780       1.800     
4096       4096            32768             1000      1.695       2.42        19.33          1.980       1.640       3.320     
8192       8192            65536             1000      3.225       2.54        20.32          3.600       3.160       7.880     
16384      16384           131072            1000      6.207       2.64        21.12          43.680      6.060       19.860    
32768      32768           262144            1000      12.401      2.64        21.14          48.600      12.100      44.680    
65536      65536           524288            1000      26.400      2.48        19.86          106.620     24.560      103.020   
131072     131072          1048576           1000      181.827     0.72        5.77           218.820     162.760     167.420   
262144     262144          2097152           1000      394.803     0.66        5.31           533.000     385.260     376.440   
524288     524288          4194304           1000      814.242     0.64        5.15           837.940     804.460     812.460   
1048576    1048576         8388608           1000      1637.872    0.64        5.12           1769.120    1624.640    1643.520  

