the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          6               24                1000      0.075       0.08        0.32           0.092       0.073       0.137     
2          12              48                1000      0.075       0.16        0.64           0.088       0.073       0.150     
4          24              96                1000      0.076       0.32        1.27           0.092       0.074       0.323     
8          48              192               1000      0.077       0.62        2.49           0.298       0.075       0.211     
16         96              384               1000      0.080       1.20        4.80           0.096       0.080       0.093     
32         192             768               1000      0.091       2.10        8.39           0.347       0.090       0.141     
64         384             1536              1000      0.109       3.51        14.04          0.322       0.108       0.416     
128        768             3072              1000      0.144       5.32        21.28          0.351       0.143       0.174     
256        1536            6144              1000      0.270       5.69        22.77          0.938       0.212       0.588     
512        3072            12288             1000      0.406       7.58        30.30          0.741       0.351       0.581     
1024       6144            24576             1000      0.637       9.64        38.58          0.853       0.630       0.688     
2048       12288           49152             1000      1.194       10.30       41.18          1.296       1.185       1.664     
4096       24576           98304             1000      2.319       10.60       42.38          2.655       2.298       3.646     
8192       49152           196608            1000      4.935       9.96        39.84          6.040       4.521       6.130     
16384      98304           393216            1000      10.109      9.72        38.90          12.592      9.585       11.793    
32768      196608          786432            1000      26.956      7.29        29.17          33.047      25.491      24.832    
65536      393216          1572864           1000      57.612      6.83        27.30          86.669      57.010      58.494    
131072     786432          3145728           1000      120.192     6.54        26.17          158.048     117.531     124.304   
262144     1572864         6291456           1000      239.298     6.57        26.29          270.751     238.415     270.964   
524288     3145728         12582912          1000      503.742     6.24        24.98          555.455     498.898     563.708   
1048576    6291456         25165824          1000      1187.732    5.30        21.19          1227.516    1167.732    1184.517  

