the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          6               24                1000      0.082       0.07        0.29           0.314       0.076       0.239     
2          12              48                1000      0.129       0.09        0.37           0.305       0.126       0.815     
4          24              96                1000      0.128       0.19        0.75           0.327       0.124       0.387     
8          48              192               1000      0.133       0.36        1.44           0.511       0.131       0.450     
16         96              384               1000      0.156       0.61        2.45           0.346       0.150       0.521     
32         192             768               1000      0.213       0.90        3.60           0.441       0.204       0.489     
64         384             1536              1000      0.327       1.17        4.69           0.672       0.310       0.640     
128        768             3072              1000      0.569       1.35        5.40           0.776       0.538       0.830     
256        1536            6144              1000      1.045       1.47        5.88           1.296       1.003       1.338     
512        3072            12288             1000      1.999       1.54        6.15           2.046       1.928       2.410     
1024       6144            24576             1000      5.092       1.21        4.83           1216.511    3.801       4.256     
2048       12288           49152             1000      7.645       1.61        6.43           15.600      7.522       7.749     
4096       24576           98304             1000      15.177      1.62        6.48           20.596      15.016      15.689    
8192       49152           196608            1000      31.756      1.55        6.19           1378.201    30.141      30.907    
16384      98304           393216            1000      61.664      1.59        6.38           484.848     60.670      61.574    
32768      196608          786432            1000      122.418     1.61        6.42           379.146     121.342     122.341   
65536      393216          1572864           1000      244.655     1.61        6.43           393.098     243.128     244.569   
131072     786432          3145728           1000      487.415     1.61        6.45           527.069     486.051     488.013   
262144     1572864         6291456           1000      974.216     1.61        6.46           1003.728    972.443     975.815   
524288     3145728         12582912          1000      1947.751    1.62        6.46           1973.423    1944.369    1960.272  
1048576    6291456         25165824          1000      3900.256    1.61        6.45           3958.408    3889.646    3952.623  

