the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               8                 1000      0.095       0.01        0.08           0.260       0.040       0.280     
2          2               16                1000      0.111       0.02        0.14           0.360       0.040       0.280     
4          4               32                1000      0.128       0.03        0.25           0.640       0.040       0.140     
8          8               64                1000      0.127       0.06        0.51           0.760       0.060       0.520     
16         16              128               1000      0.146       0.11        0.87           0.540       0.080       0.600     
32         32              256               1000      0.154       0.21        1.67           0.340       0.100       0.640     
64         64              512               1000      0.192       0.33        2.66           0.380       0.120       0.800     
128        128             1024              1000      0.245       0.52        4.18           0.620       0.200       0.620     
256        256             2048              1000      0.374       0.68        5.48           8.960       0.300       1.060     
512        512             4096              1000      0.643       0.80        6.37           0.960       0.580       1.640     
1024       1024            8192              1000      1.315       0.78        6.23           1.700       1.040       2.700     
2048       2048            16384             1000      2.305       0.89        7.11           2.600       2.040       5.240     
4096       4096            32768             1000      4.049       1.01        8.09           11.440      3.920       10.080    
8192       8192            65536             1000      7.934       1.03        8.26           12.760      7.640       22.860    
16384      16384           131072            1000      15.273      1.07        8.58           82.060      14.980      44.640    
32768      32768           262144            1000      31.334      1.05        8.37           103.360     28.980      103.560   
65536      65536           524288            1000      232.889     0.28        2.25           292.100     214.240     208.400   
131072     131072          1048576           1000      512.756     0.26        2.04           535.980     500.060     497.040   
262144     262144          2097152           1000      1121.618    0.23        1.87           1247.200    1101.820    1106.160  
524288     524288          4194304           1000      2423.710    0.22        1.73           2541.200    2396.400    2402.840  
1048576    1048576         8388608           1000      4646.376    0.23        1.81           4741.940    4599.380    4707.100  

