the current thread cpu affinity is 0xffffffff, policy is 0, priority is 0
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               8                 1000      0.102       0.01        0.08           0.291       0.101       0.640     
2          2               16                1000      0.103       0.02        0.16           0.291       0.099       1.186     
4          4               32                1000      0.125       0.03        0.26           0.359       0.124       1.086     
8          8               64                1000      0.182       0.04        0.35           0.542       0.161       0.955     
16         16              128               1000      0.216       0.07        0.59           0.897       0.213       1.093     
32         32              256               1000      0.349       0.09        0.73           1.321       0.343       0.871     
64         64              512               1000      0.617       0.10        0.83           0.688       0.604       1.269     
128        128             1024              1000      1.114       0.11        0.92           1.729       1.095       1.914     
256        256             2048              1000      2.240       0.11        0.91           3.242       2.117       3.827     
512        512             4096              1000      4.433       0.12        0.92           27.252      4.301       6.997     
1024       1024            8192              1000      10.472      0.10        0.78           1513.909    8.888       13.562    
2048       2048            16384             1000      19.977      0.10        0.82           594.389     19.017      25.680    
4096       4096            32768             1000      42.442      0.10        0.77           269.211     41.703      51.864    
8192       8192            65536             1000      91.371      0.09        0.72           174.489     90.443      100.010   
16384      16384           131072            1000      190.307     0.09        0.69           242.304     188.929     197.500   
32768      32768           262144            1000      384.565     0.09        0.68           423.458     381.395     388.867   
65536      65536           524288            1000      772.417     0.08        0.68           822.443     768.073     779.763   
131072     131072          1048576           1000      1544.302    0.08        0.68           1586.652    1535.645    1548.302  
262144     262144          2097152           1000      3103.907    0.08        0.68           3151.141    3089.658    3090.378  
524288     524288          4194304           1000      6205.568    0.08        0.68           6289.163    6178.906    6232.539  
1048576    1048576         8388608           1000      12592.079   0.08        0.67           12701.459   12550.454   12602.014 

