the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          2               16                1000      0.169       0.01        0.09           0.320       0.140       1.060     
2          4               32                1000      0.169       0.02        0.19           0.560       0.140       0.540     
4          8               64                1000      0.177       0.05        0.36           0.360       0.160       0.960     
8          16              128               1000      0.201       0.08        0.64           0.500       0.160       1.140     
16         32              256               1000      0.192       0.17        1.34           0.360       0.180       0.760     
32         64              512               1000      0.237       0.27        2.16           0.360       0.200       1.040     
64         128             1024              1000      0.305       0.42        3.36           0.480       0.280       0.780     
128        256             2048              1000      0.517       0.50        3.96           1.040       0.440       1.560     
256        512             4096              1000      0.787       0.65        5.21           1.060       0.740       2.000     
512        1024            8192              1000      1.479       0.69        5.54           8.940       1.400       2.360     
1024       2048            16384             1000      2.927       0.70        5.60           75.100      2.700       6.180     
2048       4096            32768             1000      5.441       0.75        6.02           43.960      5.340       9.840     
4096       8192            65536             1000      10.561      0.78        6.21           18.860      10.480      20.740    
8192       16384           131072            1000      21.104      0.78        6.21           56.400      20.720      43.900    
16384      32768           262144            1000      40.903      0.80        6.41           66.980      40.520      78.840    
32768      65536           524288            1000      81.940      0.80        6.40           140.280     80.600      131.100   
65536      131072          1048576           1000      297.963     0.44        3.52           338.080     283.340     274.320   
131072     262144          2097152           1000      604.017     0.43        3.47           628.140     593.540     524.400   
262144     524288          4194304           1000      1154.528    0.45        3.63           1207.980    1137.920    1110.660  
524288     1048576         8388608           1000      2469.121    0.42        3.40           2532.500    2443.740    2466.460  
1048576    2097152         16777216          1000      6172.648    0.34        2.72           6358.800    6085.580    6201.500  

