the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               8                 1000      0.114       0.01        0.07           0.240       0.080       0.100     
2          2               16                1000      0.129       0.02        0.12           0.380       0.060       0.480     
4          4               32                1000      0.123       0.03        0.26           0.260       0.040       0.500     
8          8               64                1000      0.135       0.06        0.47           0.280       0.060       0.200     
16         16              128               1000      0.141       0.11        0.91           0.540       0.040       0.360     
32         32              256               1000      0.143       0.22        1.78           0.660       0.060       0.400     
64         64              512               1000      0.146       0.44        3.51           0.260       0.100       0.320     
128        128             1024              1000      0.168       0.76        6.11           0.420       0.140       0.280     
256        256             2048              1000      0.191       1.34        10.74          0.500       0.160       0.500     
512        512             4096              1000      0.251       2.04        16.31          0.540       0.220       0.680     
1024       1024            8192              1000      0.442       2.32        18.53          0.820       0.380       1.280     
2048       2048            16384             1000      0.931       2.20        17.60          8.180       0.860       1.700     
4096       4096            32768             1000      1.760       2.33        18.62          2.280       1.700       3.080     
8192       8192            65536             1000      3.729       2.20        17.57          10.820      3.660       6.560     
16384      16384           131072            1000      7.094       2.31        18.48          13.980      6.980       18.860    
32768      32768           262144            1000      13.920      2.35        18.83          31.040      13.560      38.900    
65536      65536           524288            1000      28.184      2.33        18.60          73.000      26.120      80.560    
131072     131072          1048576           1000      121.615     1.08        8.62           142.320     107.600     118.500   
262144     262144          2097152           1000      299.325     0.88        7.01           342.500     288.120     253.880   
524288     524288          4194304           1000      532.957     0.98        7.87           597.080     518.700     508.180   
1048576    1048576         8388608           1000      961.865     1.09        8.72           1252.940    930.500     950.940   

