the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               16                1000      0.074       0.01        0.22           0.288       0.073       0.106     
2          2               32                1000      0.074       0.03        0.43           0.222       0.073       0.088     
4          4               64                1000      0.075       0.05        0.86           0.317       0.074       0.100     
8          8               128               1000      0.076       0.11        1.68           0.229       0.075       0.407     
16         16              256               1000      0.079       0.20        3.23           0.264       0.077       0.273     
32         32              512               1000      0.085       0.38        6.01           0.331       0.078       0.287     
64         64              1024              1000      0.089       0.72        11.53          0.281       0.084       0.294     
128        128             2048              1000      0.100       1.28        20.44          0.310       0.098       0.281     
256        256             4096              1000      0.130       1.96        31.43          0.398       0.129       0.280     
512        512             8192              1000      0.189       2.71        43.29          0.384       0.188       0.345     
1024       1024            16384             1000      0.308       3.32        53.12          0.627       0.306       0.506     
2048       2048            32768             1000      0.549       3.73        59.71          0.829       0.545       0.718     
4096       4096            65536             1000      1.019       4.02        64.29          1.340       1.015       1.519     
8192       8192            131072            1000      1.968       4.16        66.60          2.219       1.963       2.075     
16384      16384           262144            1000      3.929       4.17        66.72          9.565       3.854       4.139     
32768      32768           524288            1000      7.938       4.13        66.05          8.594       7.656       8.543     
65536      65536           1048576           1000      15.646      4.19        67.02          25.214      15.453      16.573    
131072     131072          2097152           1000      30.731      4.27        68.24          40.319      30.403      33.609    
262144     262144          4194304           1000      61.113      4.29        68.63          70.952      60.750      68.372    
524288     524288          8388608           1000      140.084     3.74        59.88          187.733     135.991     161.008   
1048576    1048576         16777216          1000      349.467     3.00        48.01          403.946     340.098     353.806   

