the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          4               16                1000      0.088       0.05        0.18           0.200       0.060       0.060     
2          8               32                1000      0.100       0.08        0.32           0.180       0.060       0.120     
4          16              64                1000      0.099       0.16        0.65           0.220       0.060       0.120     
8          32              128               1000      0.123       0.26        1.04           0.220       0.080       0.300     
16         64              256               1000      0.125       0.51        2.05           0.240       0.100       0.360     
32         128             512               1000      0.142       0.90        3.61           0.200       0.120       0.200     
64         256             1024              1000      0.180       1.42        5.70           0.240       0.160       0.340     
128        512             2048              1000      0.253       2.02        8.09           0.340       0.240       0.540     
256        1024            4096              1000      0.419       2.45        9.79           5.500       0.400       0.800     
512        2048            8192              1000      0.722       2.84        11.35          0.820       0.700       1.340     
1024       4096            16384             1000      1.315       3.12        12.46          1.660       1.300       2.040     
2048       8192            32768             1000      2.518       3.25        13.01          2.860       2.480       4.400     
4096       16384           65536             1000      4.974       3.29        13.18          11.400      4.920       7.860     
8192       32768           131072            1000      9.795       3.35        13.38          16.740      9.700       21.280    
16384      65536           262144            1000      19.346      3.39        13.55          28.940      19.240      35.480    
32768      131072          524288            1000      38.794      3.38        13.51          97.620      38.360      71.480    
65536      262144          1048576           1000      112.238     2.34        9.34           221.400     102.100     135.820   
131072     524288          2097152           1000      308.362     1.70        6.80           329.620     295.440     267.500   
262144     1048576         4194304           1000      524.071     2.00        8.00           560.360     499.980     471.080   
524288     2097152         8388608           1000      937.855     2.24        8.94           1003.220    917.900     965.340   
1048576    4194304         16777216          1000      1584.042    2.65        10.59          1651.500    1569.060    1606.980  

